Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Ignition Total Timing (degrees),Injector Duty Cycle (%),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Knock Count (Combined) (Knock Events),Manifold Relative Pressure (psi),Mass Airflow (g/s),Throttle Sensor Voltage (V),A/F Learning #1 (%),Intake Air Temperature (F),Mass Airflow Sensor Voltage (V),Volumetric Efficiency* (Load Multiplier)
621526,14.70,13.84,174,2510,37.50,7.50,0.00,7.40,8.63,0.53,0.00,0,-7.40,22.05,0.82,-15.62,90,2.16,78.6255
621600,14.59,13.84,174,2534,37.50,6.96,0.00,7.40,9.02,0.53,0.00,0,-7.40,22.13,0.84,-15.62,90,2.16,78.7811
621673,14.59,13.76,174,2503,37.50,7.57,0.00,7.40,9.02,0.53,0.00,0,-7.40,22.05,0.84,-15.62,90,2.18,78.8696
621746,14.70,13.84,174,2518,37.50,7.48,0.00,7.55,9.02,0.54,0.00,0,-7.40,22.22,0.84,-15.62,90,2.18,79.0314
621818,14.59,13.76,174,2518,37.50,7.52,0.00,7.55,9.02,0.55,0.00,0,-7.25,22.70,0.84,-15.62,90,2.18,79.0314
621891,14.70,13.84,174,2522,37.50,7.52,0.00,7.55,9.02,0.54,0.00,0,-7.25,22.51,0.84,-15.62,90,2.18,79.1809
621964,14.59,13.76,174,2512,37.00,7.50,0.00,7.55,9.02,0.55,0.00,0,-7.25,23.08,0.84,-15.62,90,2.18,79.3518
622039,14.59,13.76,174,2510,37.50,7.50,0.00,7.69,9.41,0.54,0.00,0,-7.11,22.99,0.84,-15.62,90,2.20,79.4647
622110,14.70,13.76,174,2518,37.50,7.52,0.00,7.69,9.41,0.55,0.00,0,-7.11,23.08,0.84,-15.62,90,2.20,79.6356
622184,14.70,13.76,174,2527,37.50,7.55,0.00,7.69,9.41,0.54,0.00,0,-7.11,22.89,0.84,-15.62,90,2.20,79.7028
622256,14.70,13.76,174,2512,37.50,7.49,0.00,7.69,9.41,0.56,0.00,0,-7.11,22.89,0.84,-15.62,90,2.20,79.7577
622330,14.70,13.68,174,2528,37.00,7.50,0.00,7.84,9.41,0.56,0.00,0,-6.96,23.55,0.84,-15.62,90,2.20,79.9683
622403,14.81,13.76,174,2533,37.00,7.55,0.00,7.84,9.41,0.57,0.00,0,-6.96,23.55,0.84,-15.62,90,2.22,80.1178
622475,14.70,13.68,174,2506,37.00,7.56,0.00,7.84,9.41,0.56,0.00,0,-6.96,23.46,0.84,-15.62,90,2.22,80.0629
622549,14.70,13.76,174,2518,37.00,7.48,0.00,7.84,9.41,0.57,0.00,0,-6.96,23.55,0.86,-15.62,90,2.20,80.2429
622622,14.70,13.76,174,2519,36.50,7.52,0.00,7.98,9.41,0.57,0.00,0,-6.96,23.74,0.86,-15.62,90,2.22,80.3101
622694,14.70,13.76,174,2526,36.50,7.54,0.00,7.98,9.41,0.57,0.00,0,-6.82,23.74,0.86,-15.62,90,2.22,80.3925
622768,14.81,13.76,174,2513,36.50,7.51,0.00,7.98,9.41,0.57,0.00,0,-6.82,23.74,0.86,-15.62,90,2.22,80.5115
622842,14.70,13.84,174,2512,36.50,8.04,0.00,7.98,9.80,0.58,0.00,0,-6.82,24.32,0.86,-15.62,90,2.22,80.5359
622914,14.70,13.68,174,2531,36.50,8.09,0.00,7.98,9.80,0.58,0.00,0,-6.82,24.13,0.86,-15.62,90,2.22,80.6976
622988,14.70,13.68,174,2512,36.50,7.56,0.00,8.13,9.80,0.57,0.00,0,-6.82,24.13,0.86,-15.62,90,2.22,80.8258
623060,14.70,13.76,174,2523,36.50,8.04,0.00,8.13,9.80,0.58,0.00,0,-6.67,23.94,0.86,-15.62,90,2.22,80.8563
623134,14.70,13.68,174,2525,36.50,7.54,0.00,8.13,9.80,0.58,0.00,0,-6.67,24.32,0.86,-15.62,90,2.24,80.9357
623207,14.81,13.84,174,2535,36.50,8.11,0.00,8.13,9.80,0.58,0.00,0,-6.67,24.51,0.86,-15.62,90,2.24,81.0791
623280,14.93,13.76,174,2527,36.50,8.09,0.00,8.13,9.80,0.58,0.00,0,-6.67,24.41,0.86,-15.62,90,2.24,80.9326
623352,14.70,13.76,174,2522,36.50,8.07,0.00,8.13,9.80,0.58,0.00,0,-6.67,24.51,0.86,-15.62,90,2.24,81.0974
623425,14.59,13.76,174,2528,36.50,7.55,0.00,8.27,9.80,0.57,0.00,0,-6.53,24.23,0.86,-15.62,90,2.22,81.2439
623499,14.59,13.76,174,2537,36.50,8.07,0.00,8.13,9.80,0.59,0.00,0,-6.67,24.60,0.86,-15.62,90,2.24,81.1646
623571,14.81,13.84,174,2515,36.50,8.12,0.00,8.27,9.80,0.59,0.00,0,-6.67,24.41,0.86,-15.62,90,2.24,81.1584
623644,14.81,13.84,174,2528,36.50,8.05,0.00,8.27,9.80,0.58,0.00,0,-6.53,24.41,0.86,-15.62,90,2.22,81.2927
623716,14.70,13.76,174,2534,36.50,8.09,0.00,8.27,9.80,0.58,0.00,0,-6.53,24.50,0.86,-15.62,90,2.22,81.2714
623790,14.70,13.84,174,2530,36.50,8.11,0.00,8.27,9.80,0.58,0.00,0,-6.53,24.50,0.86,-15.62,90,2.24,81.2531
623864,14.70,13.76,174,2530,36.50,8.10,0.00,8.13,9.80,0.57,0.00,0,-6.53,24.41,0.86,-15.62,90,2.22,81.1615
623936,14.70,13.84,174,2510,36.50,8.03,0.00,8.13,9.41,0.57,0.00,0,-6.67,24.13,0.84,-15.62,90,2.22,81.1035
624010,14.70,13.76,174,2536,37.00,7.57,0.00,8.13,8.63,0.56,0.00,0,-6.67,23.46,0.82,-15.62,90,2.20,80.9113
624082,14.70,13.84,174,2532,37.50,7.56,0.00,7.84,8.63,0.55,0.00,0,-6.96,22.22,0.82,-15.62,90,2.16,80.0781
624157,14.59,13.84,174,2527,37.50,7.54,0.00,7.55,8.24,0.52,0.00,0,-7.25,21.32,0.80,-15.62,90,2.14,79.1626
624229,14.13,13.76,174,2538,38.00,6.47,0.00,7.11,7.84,0.49,0.00,0,-7.40,20.59,0.80,-15.62,90,2.12,78.4241
624302,14.13,13.84,174,2529,38.00,6.50,0.00,6.96,7.45,0.47,0.00,0,-7.69,20.04,0.78,-15.62,90,2.10,77.7191
624375,14.13,13.76,174,2535,38.00,6.47,0.00,6.82,7.06,0.46,0.00,0,-7.84,18.79,0.78,-15.62,90,2.06,77.1027
624448,14.70,13.84,174,2520,38.00,6.49,0.00,6.53,7.06,0.45,0.00,0,-7.98,18.04,0.76,-15.62,90,2.06,76.3306
624521,14.93,13.76,174,2537,38.00,5.95,0.00,6.38,5.88,0.43,0.00,0,-8.27,16.99,0.74,-15.62,90,2.02,75.6592
624595,14.81,13.84,174,2543,38.00,5.97,0.00,5.95,5.88,0.41,0.00,0,-8.85,15.75,0.74,-15.62,90,1.98,74.6918
624667,14.47,13.76,174,2518,38.00,5.37,0.00,5.80,4.71,0.38,0.00,0,-9.00,15.12,0.68,-15.62,90,1.94,73.8403
624740,14.36,13.84,174,2513,37.00,5.36,0.00,5.51,3.92,0.35,0.00,0,-9.29,13.38,0.68,-15.62,90,1.86,72.4121
624813,14.59,13.76,174,2452,36.50,4.79,0.00,5.08,3.92,0.32,0.00,0,-9.72,12.42,0.66,-15.62,90,1.84,71.2952
624886,14.47,13.76,174,2493,35.50,4.83,0.00,4.79,3.92,0.29,0.00,0,-9.87,12.04,0.66,-15.62,90,1.82,71.2219
624959,14.47,13.84,174,2486,35.00,4.25,0.00,4.50,3.53,0.28,0.00,0,-10.01,11.50,0.66,-15.62,90,1.80,71.2524
625032,14.93,13.76,174,2515,35.00,4.24,0.00,4.50,3.53,0.27,0.00,0,-10.30,10.82,0.66,-15.62,90,1.78,71.2341
625106,15.39,13.84,174,2543,35.00,4.29,0.00,4.35,3.53,0.26,0.00,0,-10.30,11.18,0.66,-15.62,90,1.80,71.3440
625178,16.08,13.76,174,2518,35.00,4.30,0.00,4.35,3.53,0.27,0.00,0,-10.45,11.23,0.66,-15.62,90,1.80,71.2921
625251,15.62,13.84,174,2503,35.00,4.27,0.00,4.35,3.53,0.27,0.00,0,-10.45,11.18,0.66,-15.62,90,1.78,71.2555
625324,15.27,13.76,174,2504,34.50,4.27,0.00,4.21,3.14,0.26,0.00,0,-10.59,10.86,0.66,-15.62,90,1.76,71.2158
625397,14.93,13.84,174,2472,34.50,4.25,0.00,4.21,3.14,0.26,0.00,0,-10.59,10.86,0.66,-15.62,90,1.76,71.2189
625470,14.70,13.76,174,2443,34.50,4.22,0.00,4.21,3.14,0.26,0.00,0,-10.59,10.77,0.66,-15.62,90,1.76,71.2158
625543,14.59,13.76,174,2514,34.50,4.28,0.00,4.21,3.14,0.26,0.00,0,-10.59,10.77,0.64,-15.62,90,1.76,71.3226
625616,14.47,13.84,174,2506,34.50,4.29,0.00,4.21,3.14,0.26,0.00,0,-10.59,10.91,0.64,-15.62,90,1.78,71.2616
625690,14.36,13.76,174,2474,34.50,4.28,0.00,4.21,3.14,0.26,0.00,0,-10.59,10.77,0.64,-15.62,90,1.76,71.2311
625763,14.47,13.76,174,2472,34.50,4.22,0.00,4.21,3.14,0.26,0.00,0,-10.59,10.68,0.64,-15.62,90,1.76,71.1761
625836,14.47,13.76,174,2507,34.50,4.28,0.00,4.06,3.14,0.25,0.00,0,-10.74,10.55,0.64,-15.62,88,1.76,71.2677
625908,14.36,13.84,174,2492,34.50,4.25,0.00,4.06,3.14,0.26,0.00,0,-10.74,10.60,0.64,-15.62,88,1.76,71.2494
625982,14.36,13.76,174,2474,34.50,4.22,0.00,4.06,3.14,0.26,0.00,0,-10.74,10.60,0.64,-15.62,88,1.76,71.1914
626055,14.47,13.84,174,2479,34.50,4.21,0.00,4.06,2.75,0.26,0.00,0,-10.74,10.50,0.64,-15.62,90,1.74,71.1639
626128,14.47,13.84,174,2472,34.00,4.23,0.00,3.92,1.96,0.25,0.00,0,-10.74,10.14,0.60,-15.62,90,1.72,71.2219
626201,14.47,13.76,174,2474,34.00,4.22,0.00,3.77,0.78,0.24,0.00,0,-10.88,8.48,0.56,-15.62,90,1.62,71.1731
626274,14.36,13.84,174,2464,34.00,0.00,0.00,3.34,0.00,0.22,0.00,0,-11.03,7.24,0.54,-15.62,90,1.56,71.1792
626347,14.24,13.76,174,2457,30.50,0.00,0.00,3.19,0.00,0.17,0.00,0,-11.46,6.88,0.54,-15.62,90,1.52,71.1731
626420,14.36,13.76,174,2452,27.00,0.00,0.00,3.19,0.00,0.17,0.00,0,-11.61,6.66,0.54,-15.62,90,1.52,71.1517
626493,14.93,13.76,174,2463,24.00,0.00,0.00,3.19,0.00,0.16,0.00,0,-11.61,6.70,0.54,-15.62,90,1.52,71.1548
626566,17.92,13.84,174,2448,21.50,0.00,0.00,3.19,0.00,0.17,0.00,0,-11.61,6.73,0.54,-15.62,90,1.52,71.1426
626640,21.02,13.84,174,2444,20.00,0.00,0.00,3.34,0.00,0.17,0.00,0,-11.46,6.73,0.54,-15.62,90,1.52,71.1273
626712,23.54,13.84,174,2433,17.00,0.00,0.00,3.34,0.00,0.16,0.00,0,-11.46,6.66,0.54,-15.62,90,1.52,71.1304
626786,25.27,13.84,174,2434,15.50,0.00,0.00,3.34,0.00,0.16,0.00,0,-11.46,6.66,0.54,-15.62,90,1.52,71.1121
626858,25.38,13.84,174,2439,15.50,0.00,0.00,3.34,0.00,0.16,0.00,0,-11.46,6.66,0.54,-15.62,90,1.52,71.0968
626931,25.38,13.84,174,2426,15.50,0.00,0.00,3.34,0.00,0.17,0.00,0,-11.46,6.62,0.54,-15.62,90,1.52,71.0907
627006,24.12,13.84,174,2420,15.50,0.00,0.00,3.34,0.00,0.16,0.00,0,-11.46,6.59,0.54,-15.62,90,1.52,71.0846
627079,23.54,13.84,174,2431,15.50,0.00,0.00,3.34,0.00,0.16,0.00,0,-11.46,6.59,0.54,-15.62,90,1.52,71.0754
627151,23.54,13.84,174,2414,15.50,0.00,0.00,3.34,0.00,0.16,0.00,0,-11.46,6.62,0.54,-15.62,90,1.52,71.0663
627223,23.54,13.84,174,2424,15.50,0.00,0.00,3.34,0.00,0.16,0.00,0,-11.46,6.59,0.54,-15.62,90,1.52,71.0449
627297,23.89,13.84,174,2405,15.50,0.00,0.00,3.34,0.00,0.16,0.00,0,-11.46,6.55,0.54,-15.62,90,1.52,71.0144
627370,23.66,13.84,174,2410,15.50,0.00,0.00,3.34,0.00,0.16,0.00,0,-11.46,6.59,0.54,-15.62,90,1.52,71.0083
627443,23.77,13.76,174,2400,15.50,0.00,0.00,3.34,0.00,0.16,0.00,0,-11.46,6.66,0.54,-15.62,90,1.52,71.0052
627516,23.43,13.84,174,2396,15.50,0.00,0.00,3.34,0.00,0.16,0.00,0,-11.46,6.48,0.54,-15.62,90,1.50,70.9839
627589,23.43,13.84,174,2399,15.50,0.00,0.00,3.34,0.00,0.16,0.00,0,-11.46,6.51,0.54,-15.62,90,1.52,70.9717
627662,23.77,13.84,174,2388,15.50,0.00,0.00,3.34,0.00,0.16,0.00,0,-11.46,6.51,0.54,-15.62,90,1.50,70.9656
627735,23.77,13.84,174,2396,15.50,0.00,0.00,3.34,0.00,0.16,0.00,0,-11.46,6.51,0.54,-15.62,90,1.50,70.9869
627808,23.77,13.84,174,2390,15.50,0.00,0.00,3.34,0.00,0.16,0.00,0,-11.46,6.44,0.54,-15.62,90,1.50,70.9747
627881,23.77,13.84,174,2376,15.50,0.00,0.00,3.34,0.00,0.16,0.00,0,-11.46,6.40,0.54,-15.62,90,1.50,70.9564
627953,23.43,13.84,174,2430,15.50,0.00,0.00,3.34,0.00,0.16,0.00,0,-11.46,6.40,0.54,-15.62,90,1.50,70.9534
628027,23.54,13.92,174,2374,15.50,0.00,0.00,3.34,0.00,0.16,0.00,0,-11.46,6.44,0.54,-15.62,90,1.50,70.9351
628100,23.66,13.76,174,2370,15.50,0.00,0.00,3.34,0.00,0.16,0.00,0,-11.46,6.37,0.54,-15.62,90,1.50,70.9045
628174,23.77,13.84,174,2357,15.50,0.00,0.00,3.34,0.00,0.16,0.00,0,-11.46,6.29,0.54,-15.62,90,1.50,70.8832
628246,23.43,13.84,174,2360,15.50,0.00,0.00,3.34,0.00,0.16,0.00,0,-11.46,6.22,0.54,-15.62,90,1.50,70.8771
628319,23.54,13.84,174,2351,15.50,0.00,0.00,3.19,0.00,0.16,0.00,0,-11.46,6.15,0.54,-15.62,90,1.48,70.8740
628392,23.89,13.84,174,2356,15.50,0.00,0.00,3.19,0.00,0.16,0.00,0,-11.61,6.15,0.54,-15.62,90,1.48,70.8893
628465,23.54,13.84,174,2343,15.50,0.00,0.00,3.19,0.00,0.16,0.00,0,-11.61,6.07,0.54,-15.62,90,1.48,70.8801
628539,23.54,13.84,174,2352,15.50,0.00,0.00,3.19,0.00,0.16,0.00,0,-11.61,6.04,0.54,-15.62,90,1.48,70.8649
628612,23.77,13.76,174,2327,15.50,0.00,0.00,3.19,0.00,0.15,0.00,0,-11.61,5.93,0.54,-15.62,90,1.48,70.8679
628685,23.77,13.84,174,2341,15.50,0.00,0.00,3.19,0.00,0.15,0.00,0,-11.61,5.96,0.54,-15.62,90,1.48,70.8252
628758,23.77,13.84,174,2323,15.50,0.00,0.00,3.19,0.00,0.15,0.00,0,-11.61,5.85,0.54,-15.62,90,1.46,70.8008
628831,24.12,13.76,174,2328,15.50,0.00,0.00,3.19,0.00,0.15,0.00,0,-11.61,5.85,0.54,-15.62,90,1.46,70.7947
628905,23.54,13.76,174,2314,15.50,0.00,0.00,3.19,0.00,0.15,0.00,0,-11.61,5.72,0.54,-15.62,90,1.46,70.8160
628977,23.54,13.84,174,2328,15.50,0.00,0.00,3.19,0.00,0.15,0.00,0,-11.61,5.72,0.54,-15.62,90,1.46,70.8160
629050,23.77,13.76,174,2306,15.50,0.00,0.00,3.19,0.00,0.15,0.00,0,-11.61,5.65,0.54,-15.62,90,1.46,70.7886
629123,23.77,13.84,174,2318,15.50,0.00,0.00,3.19,0.00,0.15,0.00,0,-11.61,5.62,0.54,-15.62,90,1.44,70.7611
629196,23.89,13.76,174,2304,15.50,0.00,0.00,3.19,0.00,0.14,0.00,0,-11.61,5.62,0.54,-15.62,90,1.44,70.7611
629269,23.66,13.76,174,2298,15.50,0.00,0.00,3.05,0.00,0.15,0.00,0,-11.75,5.54,0.54,-15.62,90,1.44,70.7550
629343,23.54,13.84,174,2298,15.50,0.00,0.00,3.05,0.00,0.14,0.00,0,-11.75,5.44,0.54,-15.62,90,1.44,70.7489
629416,23.54,13.76,174,2285,15.50,0.00,0.00,3.05,0.00,0.14,0.00,0,-11.75,5.30,0.54,-15.62,90,1.44,70.7428
629488,23.43,13.84,174,2292,15.50,0.00,0.00,3.05,0.00,0.14,0.00,0,-11.75,5.30,0.54,-15.62,90,1.42,70.7031
629562,23.77,13.76,174,2280,15.50,0.00,0.00,3.05,0.00,0.14,0.00,0,-11.75,5.24,0.54,-15.62,90,1.42,70.7001
629635,23.89,13.84,174,2284,15.50,0.00,0.00,3.05,0.00,0.14,0.00,0,-11.75,5.17,0.54,-15.62,90,1.42,70.7062
629707,23.54,13.76,174,2272,15.50,0.00,0.00,3.05,0.00,0.14,0.00,0,-11.75,5.17,0.54,-15.62,90,1.42,70.7001
629781,23.66,13.84,174,2281,15.50,0.00,0.00,3.05,0.00,0.14,0.00,0,-11.75,5.10,0.54,-15.62,90,1.42,70.6757
629855,23.77,13.84,174,2273,15.50,0.00,0.00,3.05,0.00,0.14,0.00,0,-11.75,5.10,0.54,-15.62,90,1.42,70.6512
629927,23.77,13.84,174,2255,15.50,0.00,0.00,3.05,0.00,0.13,0.00,0,-11.75,5.10,0.54,-15.62,90,1.42,70.6360
630000,23.77,13.84,174,2262,15.50,0.00,0.00,3.05,0.00,0.13,0.00,0,-11.75,5.03,0.54,-15.62,90,1.40,70.6604
630074,23.89,13.84,174,2249,15.50,0.00,0.00,3.05,0.00,0.13,0.00,0,-11.75,4.97,0.54,-15.62,90,1.40,70.6482
630147,23.77,13.84,174,2252,15.50,0.00,0.00,3.05,0.00,0.13,0.00,0,-11.75,4.93,0.54,-15.62,90,1.40,70.6055
630219,23.43,13.92,174,2236,15.50,0.00,0.00,2.90,0.00,0.13,0.00,0,-11.75,4.83,0.54,-15.62,90,1.40,70.6177
630292,23.54,13.76,174,2248,15.50,0.00,0.00,2.90,0.00,0.13,0.00,0,-11.90,4.83,0.54,-15.62,90,1.40,70.6177
630366,24.00,13.84,174,2229,15.50,0.00,0.00,2.90,0.00,0.13,0.00,0,-11.90,4.80,0.54,-15.62,90,1.40,70.5719
630438,23.77,13.84,174,2236,15.50,0.00,0.00,2.90,0.00,0.13,0.00,0,-11.90,4.76,0.54,-15.62,90,1.40,70.5597
630512,23.54,13.84,174,2221,15.50,0.00,0.00,2.90,0.00,0.13,0.00,0,-11.90,4.77,0.54,-15.62,90,1.40,70.5994
630584,23.43,13.92,174,2230,15.50,0.00,0.00,2.90,0.00,0.13,0.00,0,-11.90,4.80,0.54,-15.62,90,1.40,70.5688
630658,23.66,13.84,174,2217,15.50,0.00,0.00,2.90,0.00,0.13,0.00,0,-11.90,4.74,0.54,-15.62,90,1.38,70.5414
630731,23.66,13.84,174,2218,15.50,0.00,0.00,2.90,0.00,0.13,0.00,0,-11.90,4.70,0.54,-15.62,90,1.38,70.5231
630804,23.66,13.76,174,2206,15.50,0.00,0.00,2.90,0.00,0.13,0.00,0,-11.90,4.70,0.54,-15.62,90,1.38,70.5444
630877,23.66,13.84,174,2202,15.50,0.00,0.00,2.90,0.00,0.13,0.00,0,-11.90,4.68,0.54,-15.62,90,1.38,70.5048
630950,23.66,13.84,174,2208,15.50,0.00,0.00,2.90,0.00,0.13,0.00,0,-11.90,4.70,0.54,-15.62,90,1.40,70.4865
631023,23.89,13.84,174,2199,15.50,0.00,0.00,2.90,0.00,0.13,0.00,0,-11.90,4.70,0.54,-15.62,90,1.38,70.5170
631096,23.89,13.84,174,2189,15.50,0.00,0.00,2.90,0.00,0.13,0.00,0,-11.90,4.70,0.54,-15.62,90,1.38,70.4773
631169,23.89,13.84,174,2189,15.50,0.00,0.00,2.90,0.00,0.13,0.00,0,-11.90,4.70,0.54,-15.62,90,1.38,70.4651
631242,23.54,13.84,174,2188,15.50,0.00,0.00,2.90,0.00,0.13,0.00,0,-11.90,4.74,0.54,-15.62,90,1.38,70.4834
631315,23.66,13.84,174,2181,15.50,0.00,0.00,2.90,0.00,0.13,0.00,0,-11.90,4.76,0.54,-15.62,90,1.38,70.4559
631388,23.89,13.84,174,2188,15.50,0.00,0.00,3.05,0.00,0.13,0.00,0,-11.90,4.77,0.54,-15.62,90,1.38,70.4407
631461,23.66,13.84,174,2182,15.50,0.00,0.00,3.05,0.00,0.13,0.00,0,-11.75,4.74,0.54,-15.62,90,1.38,70.4529
631534,23.66,13.84,174,2170,15.50,0.00,0.00,3.05,0.00,0.13,0.00,0,-11.75,4.70,0.54,-15.62,90,1.38,70.4254
631606,23.54,13.84,174,2175,15.50,0.00,0.00,3.05,0.00,0.13,0.00,0,-11.75,4.70,0.54,-15.62,90,1.38,70.4163
631679,23.89,13.84,174,2160,15.50,0.00,0.00,3.05,0.00,0.13,0.00,0,-11.75,4.70,0.54,-15.62,90,1.38,70.4193
631753,23.89,13.84,174,2162,15.50,0.00,0.00,3.05,0.00,0.13,0.00,0,-11.75,4.70,0.54,-15.62,90,1.38,70.3979
631826,23.89,13.84,174,2153,15.50,0.00,0.00,3.05,0.00,0.13,0.00,0,-11.75,4.74,0.54,-15.62,90,1.40,70.4163
631900,23.43,13.84,174,2161,15.50,0.00,0.00,3.05,0.00,0.13,0.00,0,-11.75,4.70,0.54,-15.62,90,1.38,70.3888
631973,23.54,13.84,174,2151,15.50,0.00,0.00,3.05,0.00,0.13,0.00,0,-11.75,4.76,0.54,-15.62,90,1.40,70.3674
632046,23.54,13.84,174,2145,15.50,0.00,0.00,3.05,0.00,0.13,0.00,0,-11.75,4.76,0.54,-15.62,90,1.38,70.3827
632119,23.89,13.76,174,2144,15.50,0.00,0.00,3.05,0.00,0.13,0.00,0,-11.75,4.77,0.54,-15.62,90,1.38,70.3339
632193,23.54,13.84,174,2147,15.50,0.00,0.00,3.05,0.00,0.13,0.00,0,-11.75,4.70,0.54,-15.62,90,1.38,70.3369
632265,23.54,13.84,174,2132,15.50,0.00,0.00,3.05,0.00,0.13,0.00,0,-11.75,4.70,0.54,-15.62,90,1.38,70.3552
632338,23.77,13.84,174,2135,15.50,0.00,0.00,3.05,0.00,0.13,0.00,0,-11.75,4.70,0.54,-15.62,90,1.38,70.3186
632411,23.77,13.76,174,2126,15.50,0.00,0.00,3.05,0.00,0.13,0.00,0,-11.75,4.70,0.54,-15.62,90,1.38,70.3217
632485,23.54,13.76,174,2120,15.50,0.00,0.00,3.05,0.00,0.13,0.00,0,-11.75,4.70,0.54,-15.62,90,1.38,70.3064
632557,23.66,13.84,174,2128,15.50,0.00,0.00,3.05,0.00,0.13,0.00,0,-11.75,4.70,0.54,-15.62,90,1.40,70.2972
632630,23.54,13.76,174,2104,15.50,0.00,0.00,3.05,0.00,0.13,0.00,0,-11.75,4.70,0.54,-15.62,90,1.38,70.2820
632703,23.54,13.76,174,2110,15.50,0.00,0.00,3.05,0.00,0.13,0.00,0,-11.75,4.70,0.54,-15.62,90,1.38,70.2759
632777,23.77,13.76,174,2110,15.50,0.00,0.00,3.05,0.00,0.14,0.00,0,-11.75,4.70,0.54,-15.62,90,1.38,70.2759
632850,23.77,13.84,174,2098,15.50,0.00,0.00,3.05,0.00,0.13,0.00,0,-11.75,4.74,0.54,-15.62,90,1.38,70.2454
632923,23.54,13.76,174,2096,15.50,0.00,0.00,3.05,0.00,0.13,0.00,0,-11.75,4.70,0.54,-15.62,90,1.40,70.2606
632995,23.66,13.76,174,2096,15.50,0.00,0.00,3.05,0.00,0.14,0.00,0,-11.75,4.76,0.54,-15.62,90,1.38,70.2271
633068,23.43,13.84,174,2084,15.50,0.00,0.00,3.05,0.00,0.14,0.00,0,-11.75,4.70,0.54,-15.62,90,1.40,70.2301
633142,23.54,13.76,174,2082,15.50,0.00,0.00,3.05,0.00,0.14,0.00,0,-11.75,4.74,0.54,-15.62,90,1.38,70.2179
633216,23.43,13.84,174,2087,15.50,0.00,0.00,3.05,0.00,0.14,0.00,0,-11.75,4.68,0.54,-15.62,90,1.40,70.1935
633288,23.43,13.76,176,2066,15.50,0.00,0.00,3.05,0.00,0.14,0.00,0,-11.75,4.70,0.54,-15.62,90,1.38,70.1843
633362,23.77,13.84,176,2065,15.50,0.00,0.00,3.05,0.00,0.14,0.00,0,-11.75,4.74,0.54,-15.62,90,1.38,70.1630
633434,23.66,13.84,176,2070,15.50,0.00,0.00,3.05,0.00,0.14,0.00,0,-11.75,4.74,0.54,-15.62,90,1.38,70.1721
633508,23.66,13.84,176,2062,15.50,0.00,0.00,3.05,0.00,0.14,0.00,0,-11.75,4.80,0.54,-15.62,90,1.38,70.1202
633581,23.31,13.76,176,2050,15.50,0.00,0.00,3.19,0.00,0.14,0.00,0,-11.61,4.70,0.54,-15.62,90,1.38,70.1416
633653,23.66,13.84,176,2047,15.50,0.00,0.00,3.19,0.00,0.14,0.00,0,-11.61,4.70,0.54,-15.62,90,1.38,70.1080
633727,23.66,13.84,176,2047,15.50,0.00,0.00,3.19,0.00,0.14,0.00,0,-11.61,4.77,0.54,-15.62,90,1.38,70.1080
633800,23.43,13.84,176,2037,15.50,0.00,0.00,3.19,0.00,0.14,0.00,0,-11.61,4.77,0.54,-15.62,90,1.38,70.0775
633873,23.66,13.76,176,2030,15.50,0.00,0.00,3.19,0.00,0.14,0.00,0,-11.61,4.76,0.54,-15.62,90,1.38,70.0989
633946,23.66,13.84,176,2014,15.50,0.00,0.00,3.19,0.00,0.14,0.00,0,-11.61,4.70,0.54,-15.62,90,1.38,70.0348
634019,23.66,13.84,176,2028,15.50,0.00,0.00,3.19,0.00,0.14,0.00,0,-11.61,4.70,0.54,-15.62,90,1.38,70.0684
634093,23.89,13.84,176,2014,15.50,0.00,0.00,3.19,0.00,0.14,0.00,0,-11.61,4.70,0.54,-15.62,90,1.40,70.0348
634165,23.89,13.76,176,2002,15.50,0.00,0.00,3.19,0.00,0.14,0.00,0,-11.61,4.70,0.54,-15.62,90,1.38,70.0043
634239,23.43,13.84,176,1990,15.50,0.00,0.00,3.19,0.00,0.14,0.00,0,-11.61,4.74,0.54,-15.62,90,1.38,70.0226
634311,23.54,13.84,176,1998,15.50,0.00,0.00,3.19,0.00,0.14,0.00,0,-11.61,4.68,0.54,-15.62,90,1.38,70.0012
634385,23.66,13.84,176,1986,15.50,0.00,0.00,3.19,0.00,0.14,0.00,0,-11.61,4.74,0.54,-15.62,90,1.38,70.0012
634458,23.66,13.84,176,1984,15.50,0.00,0.00,3.19,0.00,0.14,0.00,0,-11.61,4.70,0.54,-15.62,90,1.38,70.0012
634530,23.89,13.76,176,1967,15.50,0.00,0.00,3.19,0.00,0.14,0.00,0,-11.61,4.77,0.54,-15.62,90,1.38,70.0012
634603,23.66,13.84,176,1962,15.50,0.00,0.00,3.19,0.00,0.14,0.00,0,-11.61,4.67,0.54,-15.62,90,1.38,70.0012
634673,23.54,13.84,176,1958,15.50,0.00,0.00,3.19,0.00,0.14,0.00,0,-11.61,4.70,0.54,-15.62,90,1.38,70.0012
634749,23.89,13.76,176,1949,15.50,0.00,0.00,3.19,0.00,0.14,0.00,0,-11.61,4.70,0.54,-15.62,90,1.38,70.0012
634822,23.66,13.84,176,1953,15.50,0.00,0.00,3.19,0.00,0.14,0.00,0,-11.61,4.70,0.54,-15.62,90,1.38,70.0012
