Time (msec),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Knock Count (Combined) (Knock Events),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Volumetric Efficiency* (Load Multiplier)
688678,-14.06,14.93,13.68,176,0.36,933,0.00,16.00,1.99,90,0.00,0,5.95,-8.71,5.59,1.44,0.00,0.54,67.8558
688750,-14.06,15.27,13.60,176,0.37,940,0.00,15.50,2.01,90,0.00,0,5.95,-8.71,5.65,1.44,0.00,0.54,67.8619
688824,-14.06,14.93,13.68,176,0.36,942,0.00,14.00,2.01,90,0.00,0,5.95,-8.71,5.63,1.44,0.00,0.54,68.0878
688896,-14.06,15.16,13.68,176,0.35,956,0.00,13.00,2.03,90,0.00,0,5.95,-8.71,5.59,1.44,0.00,0.54,68.1152
688969,-14.06,14.81,13.68,176,0.35,956,0.00,13.00,2.04,90,0.00,0,5.95,-8.71,5.50,1.42,0.00,0.54,68.0878
689041,-14.06,15.04,13.68,176,0.35,946,0.00,14.00,2.04,90,0.00,0,5.95,-8.85,5.50,1.44,0.00,0.54,67.8345
689116,-14.06,14.93,13.68,176,0.35,943,0.00,14.50,2.02,90,0.00,0,5.80,-8.85,5.50,1.44,0.00,0.54,67.6453
689188,-14.06,14.81,13.68,176,0.36,934,0.00,15.50,1.99,90,0.00,0,5.80,-8.85,5.52,1.44,0.00,0.54,67.6758
689261,-14.06,14.93,13.68,176,0.36,936,0.00,15.50,2.00,90,0.00,0,5.80,-8.85,5.59,1.44,0.00,0.54,67.8436
689334,-14.06,14.81,13.68,176,0.36,938,0.00,15.00,2.00,90,0.00,0,5.95,-8.71,5.56,1.44,0.00,0.54,67.8650
689408,-14.06,15.04,13.68,176,0.36,939,0.00,15.00,2.00,90,0.00,0,5.95,-8.71,5.59,1.44,0.00,0.54,67.8741
689480,-14.06,14.81,13.68,176,0.35,937,0.00,15.00,2.00,90,0.00,0,5.95,-8.71,5.52,1.44,0.00,0.54,67.8955
689553,-14.06,15.04,13.68,176,0.36,943,0.00,14.00,2.01,90,0.00,0,5.95,-8.71,5.52,1.44,0.00,0.54,67.8711
689627,-14.06,14.81,13.68,176,0.35,943,0.00,14.50,2.01,90,0.00,0,5.95,-8.71,5.50,1.44,0.00,0.54,67.7765
689700,-14.06,14.81,13.68,176,0.35,936,0.00,15.00,2.01,90,0.00,0,5.95,-8.85,5.43,1.44,0.00,0.54,67.7734
689772,-14.06,14.93,13.68,176,0.35,941,0.00,14.50,2.00,90,0.00,0,5.80,-8.85,5.46,1.44,0.00,0.54,67.7399
689845,-14.06,14.81,13.68,176,0.35,937,0.00,15.00,2.00,90,0.00,0,5.80,-8.85,5.46,1.44,0.00,0.54,67.7032
689918,-14.06,14.93,13.68,176,0.35,934,0.00,15.50,1.99,90,0.00,0,5.80,-8.85,5.43,1.42,0.00,0.54,67.6758
689992,-14.06,14.93,13.60,176,0.35,929,0.00,15.50,1.98,90,0.00,0,5.80,-8.85,5.43,1.42,0.00,0.54,67.6880
690065,-14.06,14.93,13.60,176,0.36,923,0.00,15.50,1.97,90,0.00,0,5.80,-8.85,5.46,1.42,0.00,0.54,67.5720
690137,-14.06,14.81,13.60,176,0.36,922,0.00,16.50,1.97,90,0.00,0,5.80,-8.85,5.50,1.42,0.00,0.54,67.5598
690210,-14.06,14.81,13.60,176,0.36,922,0.00,16.00,1.95,90,0.00,0,5.80,-8.71,5.50,1.42,0.00,0.54,67.6422
690283,-14.06,14.81,13.60,176,0.35,923,0.00,16.00,1.97,90,0.00,0,5.95,-8.85,5.46,1.42,0.00,0.54,67.6819
690356,-14.06,14.70,13.60,176,0.35,929,0.00,15.00,1.97,90,0.00,0,5.80,-8.85,5.37,1.42,0.00,0.54,67.7826
690430,-14.06,14.81,13.60,176,0.35,927,0.00,15.50,1.98,90,0.00,0,5.80,-8.85,5.37,1.42,0.00,0.54,67.6941
690504,-14.06,14.70,13.52,176,0.35,927,0.00,15.50,1.98,90,0.00,0,5.80,-8.85,5.37,1.42,0.00,0.54,67.6422
690576,-14.06,14.70,13.52,176,0.35,910,0.00,17.00,1.94,90,0.00,0,5.80,-8.85,5.37,1.42,0.00,0.54,67.5079
690648,-14.06,14.70,13.60,176,0.35,915,0.00,16.50,1.95,90,0.00,0,5.80,-8.85,5.37,1.42,0.00,0.54,67.4622
690722,-14.06,14.81,13.52,176,0.36,912,0.00,16.50,1.95,90,0.00,0,5.80,-8.85,5.43,1.42,0.00,0.54,67.4988
690796,-14.06,14.70,13.68,176,0.36,918,0.00,15.50,1.95,90,0.00,0,5.80,-8.85,5.43,1.42,0.00,0.54,67.5354
690868,-14.06,14.81,13.52,176,0.35,919,0.00,15.50,1.96,90,0.00,0,5.80,-8.85,5.43,1.42,0.00,0.54,67.5720
690941,-14.06,14.70,13.60,176,0.35,906,0.00,17.00,1.96,91,0.00,0,5.80,-8.85,5.37,1.42,0.00,0.54,67.3950
691015,-14.06,14.70,13.60,176,0.36,909,0.00,16.50,1.93,91,0.00,0,5.80,-8.85,5.40,1.42,0.00,0.54,67.4744
691088,-14.06,14.81,13.60,176,0.36,904,0.00,17.00,1.93,90,0.00,0,5.80,-8.85,5.43,1.42,0.00,0.54,67.4591
691160,-14.06,14.70,13.68,176,0.36,910,0.00,16.00,1.94,90,0.00,0,5.95,-8.71,5.40,1.42,0.00,0.54,67.5659
691233,-14.06,14.70,13.60,176,0.36,904,0.00,16.50,1.93,91,0.00,0,5.95,-8.71,5.40,1.42,0.00,0.54,67.5232
691306,-14.06,14.70,13.60,176,0.36,910,0.00,16.00,1.94,91,0.00,0,5.95,-8.71,5.40,1.42,0.00,0.54,67.4774
691379,-14.06,14.70,13.60,176,0.36,904,0.00,16.50,1.93,91,0.00,0,5.80,-8.71,5.40,1.42,0.00,0.54,67.4805
691452,-14.06,14.70,13.60,176,0.36,904,0.00,16.50,1.94,91,0.00,0,5.95,-8.71,5.37,1.42,0.00,0.54,67.4744
691526,-14.06,14.70,13.60,176,0.36,910,0.00,15.50,1.93,91,0.00,0,5.95,-8.71,5.43,1.42,0.00,0.54,67.5354
691598,-14.06,14.70,13.60,176,0.35,906,0.00,16.00,1.94,91,0.00,0,5.95,-8.85,5.40,1.42,0.00,0.54,67.4988
691671,-14.06,14.70,13.60,176,0.36,908,0.00,15.50,1.93,91,0.00,0,5.80,-8.71,5.43,1.42,0.00,0.54,67.5537
691744,-14.06,14.81,13.60,176,0.36,902,0.00,16.00,1.93,91,0.00,0,5.95,-8.71,5.40,1.42,0.00,0.54,67.5354
691818,-14.06,14.81,13.60,176,0.36,910,0.00,15.50,1.94,91,0.00,0,5.95,-8.71,5.40,1.42,0.00,0.54,67.5446
691890,-14.06,14.81,13.68,176,0.36,902,0.00,15.50,1.92,91,0.00,0,5.95,-8.71,5.40,1.42,0.00,0.54,67.4988
691963,-14.06,14.81,13.60,176,0.36,906,0.00,15.50,1.93,91,0.00,0,5.95,-8.71,5.37,1.42,0.00,0.54,67.5690
692036,-14.06,14.93,13.60,176,0.36,913,0.00,15.00,1.95,91,0.00,0,5.95,-8.85,5.40,1.42,0.00,0.54,67.4896
692109,-14.06,14.70,13.68,176,0.35,914,0.00,14.50,1.94,91,0.00,0,5.80,-8.71,5.37,1.42,0.00,0.54,67.5049
692182,-14.06,14.93,13.68,176,0.35,911,0.00,15.00,1.95,91,0.00,0,5.95,-8.71,5.40,1.42,0.00,0.54,67.5385
692255,-14.06,14.93,13.60,176,0.35,914,0.00,14.50,1.94,91,0.00,0,5.95,-8.71,5.37,1.42,0.00,0.54,67.4652
692329,-14.06,14.70,13.68,176,0.35,913,0.00,14.50,1.95,91,0.00,0,5.95,-8.71,5.33,1.42,0.00,0.54,67.5720
692401,-14.06,14.93,13.68,176,0.35,913,0.00,14.50,1.95,91,0.00,0,5.95,-8.71,5.33,1.42,0.00,0.54,67.4561
692475,-14.06,14.70,13.68,176,0.36,906,0.00,15.50,1.93,91,0.00,0,5.80,-8.85,5.33,1.42,0.00,0.54,67.4469
692548,-14.06,14.93,13.76,176,0.37,902,0.00,15.50,1.92,91,0.00,0,5.95,-8.71,5.40,1.44,0.00,0.54,67.3492
692620,-14.06,14.81,13.68,176,0.37,893,0.00,16.50,1.91,91,0.00,0,5.95,-8.71,5.43,1.44,0.00,0.54,67.4469
692694,-14.06,15.04,13.76,176,0.37,904,0.00,15.50,1.92,91,0.00,0,5.95,-8.71,5.46,1.44,0.00,0.54,67.5171
692767,-14.06,14.93,13.68,176,0.36,911,0.00,14.00,1.93,91,0.00,0,5.95,-8.71,5.46,1.44,0.00,0.54,67.5476
692839,-14.06,14.93,13.68,176,0.36,911,0.00,14.00,1.94,91,0.00,0,5.95,-8.71,5.40,1.44,0.00,0.54,67.5842
692912,-14.06,14.93,13.68,176,0.35,914,0.00,14.00,1.94,91,0.00,0,5.95,-8.71,5.33,1.44,0.00,0.54,67.4255
692985,-14.06,14.70,13.68,176,0.36,910,0.00,14.50,1.94,91,0.00,0,5.95,-8.71,5.40,1.44,0.00,0.54,67.5446
693059,-14.06,14.81,13.68,176,0.36,915,0.00,14.00,1.95,91,0.00,0,5.95,-8.71,5.40,1.44,0.00,0.54,67.5110
693132,-14.06,14.70,13.68,176,0.36,908,0.00,15.00,1.94,91,0.00,0,5.95,-8.71,5.40,1.44,0.00,0.54,67.5232
693204,-14.06,14.81,13.68,176,0.36,909,0.00,14.50,1.94,91,0.00,0,5.95,-8.71,5.40,1.44,0.00,0.54,67.4896
693278,-14.06,14.70,13.68,176,0.36,906,0.00,15.00,1.93,91,0.00,0,5.95,-8.71,5.40,1.44,0.00,0.54,67.4835
693351,-14.06,14.81,13.68,176,0.36,902,0.00,15.50,1.93,91,0.00,0,5.95,-8.71,5.40,1.44,0.00,0.54,67.4530
693424,-14.06,14.81,13.68,176,0.36,902,0.00,15.50,1.92,91,0.00,0,5.95,-8.71,5.40,1.44,0.00,0.54,67.3676
693499,-14.06,15.04,13.68,176,0.36,900,0.00,15.50,1.92,91,0.00,0,5.95,-8.71,5.40,1.44,0.00,0.54,67.4561
693569,-14.06,14.93,13.60,176,0.36,902,0.00,15.50,1.92,91,0.00,0,5.95,-8.71,5.40,1.44,0.00,0.54,67.3981
693643,-14.06,14.81,13.68,176,0.36,904,0.00,15.00,1.93,91,0.00,0,5.95,-8.71,5.40,1.44,0.00,0.54,67.5140
693716,-14.06,14.93,13.60,176,0.36,906,0.00,14.50,1.93,91,0.00,0,5.95,-8.71,5.40,1.42,0.00,0.54,67.4042
693789,-14.06,14.81,13.52,176,0.36,902,0.00,15.00,1.92,91,0.00,0,5.95,-8.71,5.40,1.42,0.00,0.54,67.5018
693861,-14.06,14.93,13.68,176,0.36,904,0.00,15.00,1.93,91,0.00,0,5.95,-8.71,5.40,1.42,0.00,0.54,67.4866
693934,-14.06,14.81,13.52,176,0.36,902,0.00,15.00,1.92,91,0.00,0,5.95,-8.71,5.40,1.42,0.00,0.54,67.5415
694007,-14.06,14.81,13.60,176,0.36,906,0.00,14.50,1.93,91,0.00,0,5.95,-8.71,5.40,1.42,0.00,0.54,67.5323
694080,-14.06,14.70,13.52,176,0.36,907,0.00,14.00,1.93,91,0.00,0,5.95,-8.71,5.40,1.42,0.00,0.54,67.5415
694154,-14.06,14.70,13.68,176,0.36,920,0.00,7.00,1.94,91,0.00,0,5.95,-8.71,5.50,1.42,0.00,0.54,67.8436
694227,-14.06,14.81,13.60,176,0.37,948,0.00,7.00,2.02,91,0.00,0,5.95,-8.71,5.91,1.44,0.00,0.54,68.0603
694300,-14.06,14.81,13.68,176,0.36,960,0.00,7.00,2.05,91,0.00,0,5.95,-8.71,5.78,1.46,0.00,0.54,68.3899
694373,-14.06,14.93,13.68,176,0.35,989,0.00,7.00,2.11,91,0.00,0,5.95,-8.71,5.76,1.44,0.00,0.54,68.7408
694446,-14.06,14.81,13.60,176,0.34,1015,0.00,7.00,2.17,91,0.00,0,5.80,-8.85,5.52,1.44,0.00,0.54,68.7958
694518,-14.06,14.93,13.68,176,0.33,1043,0.00,7.00,2.22,91,0.00,0,5.66,-9.29,5.37,1.40,0.00,0.54,68.5333
694592,-14.06,15.04,13.68,176,0.32,1062,0.00,7.00,2.04,91,0.00,0,5.37,-9.29,5.02,1.40,0.00,0.54,68.2007
694665,-14.06,15.16,13.68,176,0.31,1068,0.00,7.00,2.03,91,0.00,0,5.37,-9.43,4.97,1.40,0.00,0.54,68.0542
694738,-14.06,15.04,13.60,176,0.30,1064,0.00,7.00,2.05,91,0.00,0,5.22,-9.58,4.90,1.40,0.00,0.54,67.6544
694811,-14.06,15.16,13.68,176,0.29,1064,0.00,7.00,2.04,91,0.00,0,5.08,-9.72,4.90,1.38,0.00,0.54,67.4377
694884,-14.06,14.93,13.60,176,0.29,1048,0.00,7.00,1.79,91,0.00,0,4.93,-9.72,5.05,1.40,0.00,0.54,67.4774
694956,-14.06,15.04,13.68,176,0.30,1023,0.00,10.00,1.96,91,0.00,0,4.93,-9.72,5.08,1.40,0.00,0.54,67.1967
695029,-14.06,14.93,13.68,176,0.30,1021,0.00,10.50,1.96,91,0.00,0,4.93,-9.72,5.14,1.42,0.00,0.54,67.1265
695103,-14.06,15.04,13.68,176,0.31,1012,0.00,11.50,1.94,91,0.00,0,4.93,-9.72,5.24,1.42,0.00,0.54,67.2729
695176,-14.06,14.93,13.68,176,0.31,1027,0.00,10.50,1.97,91,0.00,0,4.93,-9.72,5.24,1.42,0.00,0.54,67.3309
695249,-14.06,15.16,13.68,176,0.29,1049,0.00,9.00,1.98,91,0.00,0,4.93,-9.72,5.08,1.40,0.00,0.54,67.4866
695321,-14.06,15.39,13.68,176,0.29,1045,0.00,9.50,2.01,91,0.00,0,4.93,-9.72,5.02,1.40,0.00,0.54,67.4347
695394,-14.06,15.16,13.76,176,0.28,1048,0.00,9.50,2.01,91,0.00,0,4.93,-9.87,4.88,1.38,0.00,0.54,67.3309
695467,-14.06,15.04,13.68,176,0.28,1035,0.00,11.50,1.79,91,0.00,0,4.79,-9.87,4.71,1.38,0.00,0.54,67.3401
695540,-14.06,15.04,13.68,176,0.28,1012,0.00,14.00,1.73,91,0.00,0,4.64,-10.01,4.73,1.36,0.00,0.54,67.1539
695614,-14.06,14.93,13.68,176,0.28,1018,0.00,13.50,1.74,91,0.00,0,4.64,-10.01,4.79,1.40,0.00,0.54,67.1051
695687,-14.06,14.93,13.68,178,0.29,1010,0.00,14.50,1.94,91,0.00,0,4.79,-9.87,4.88,1.40,0.00,0.54,67.2119
695760,-14.06,15.04,13.68,178,0.28,1026,0.00,13.00,1.75,91,0.00,0,4.79,-9.87,4.86,1.38,0.00,0.54,67.3248
695833,-14.06,14.93,13.68,178,0.28,1032,0.00,12.50,1.76,91,0.00,0,4.64,-10.01,4.71,1.36,0.00,0.54,67.4347
695905,-14.06,15.04,13.68,178,0.27,1037,0.00,12.00,1.78,91,0.00,0,4.64,-10.01,4.61,1.36,0.00,0.54,67.3584
695979,-14.06,14.93,13.68,178,0.26,1009,0.00,15.50,1.77,91,0.00,0,4.64,-10.16,4.51,1.36,0.00,0.54,67.0929
696052,-14.06,15.16,13.68,178,0.27,1013,0.00,15.00,1.72,91,0.00,0,4.50,-10.16,4.48,1.34,0.00,0.54,67.0868
696125,-14.06,15.04,13.68,178,0.28,988,0.00,17.50,1.73,91,0.00,0,4.50,-10.16,4.53,1.34,0.00,0.54,66.9037
696198,-14.06,14.81,13.68,178,0.28,993,0.00,17.00,1.69,91,0.00,0,4.64,-10.01,4.66,1.36,0.00,0.54,66.9708
696271,-14.06,14.93,13.68,178,0.28,997,0.00,16.50,1.91,91,0.00,0,4.64,-10.01,4.83,1.38,0.00,0.54,67.1051
696344,-14.06,14.93,13.68,178,0.27,1017,0.00,14.00,1.74,91,0.00,0,4.64,-10.01,4.61,1.34,0.00,0.54,67.1844
696417,-14.06,14.81,13.68,178,0.27,1018,0.00,14.00,1.74,91,0.00,0,4.50,-10.16,4.40,1.32,0.00,0.54,67.2485
696491,-14.06,15.04,13.68,178,0.25,1025,0.00,13.50,1.75,91,0.00,0,4.50,-10.16,4.26,1.32,0.00,0.54,67.1478
696564,-14.06,14.81,13.68,178,0.25,1009,0.00,15.50,1.73,91,0.00,0,4.50,-10.16,4.24,1.34,0.00,0.54,66.8457
696637,-14.06,14.81,13.68,178,0.26,979,0.00,18.00,1.72,91,0.00,0,4.50,-10.16,4.24,1.32,0.00,0.54,66.7938
696709,-14.06,14.93,13.68,178,0.27,970,0.00,19.00,1.67,91,0.00,0,4.50,-10.16,4.48,1.32,0.00,0.54,66.7847
696782,-14.06,14.59,13.60,178,0.28,977,0.00,18.00,1.67,91,0.00,0,4.50,-10.16,4.53,1.34,0.00,0.54,66.8121
696855,-14.06,14.70,13.68,178,0.27,981,0.00,17.50,1.67,91,0.00,0,4.50,-10.16,4.48,1.34,0.00,0.54,66.9403
696929,-14.06,14.59,13.68,178,0.27,996,0.00,15.50,1.70,91,0.00,0,4.50,-10.16,4.43,1.34,0.00,0.54,66.8701
697001,-14.06,14.81,13.68,178,0.26,987,0.00,16.50,1.68,91,0.00,0,4.50,-10.16,4.35,1.34,0.00,0.54,66.9525
697075,-14.06,14.81,13.68,178,0.26,995,0.00,15.50,1.70,91,0.00,0,4.50,-10.16,4.26,1.32,0.00,0.54,66.8549
697147,-14.06,14.70,13.60,178,0.26,985,0.00,16.50,1.68,91,0.00,0,4.50,-10.16,4.21,1.32,0.00,0.54,66.8457
697219,-14.06,14.81,13.68,178,0.26,973,0.00,17.50,1.68,91,0.00,0,4.50,-10.16,4.24,1.32,0.00,0.54,66.7297
697293,-14.06,14.59,13.60,178,0.26,971,0.00,17.50,1.66,91,0.00,0,4.50,-10.16,4.24,1.32,0.00,0.54,66.6412
697366,-14.06,14.36,13.68,178,0.26,974,0.00,17.00,1.66,91,0.00,0,4.50,-10.16,4.29,1.34,0.00,0.54,66.7267
697439,-14.06,14.59,13.60,178,0.26,975,0.00,16.50,1.66,91,0.00,0,4.50,-10.16,4.26,1.34,0.00,0.54,66.6656
697512,-14.06,14.36,13.60,178,0.26,967,0.00,17.50,1.65,91,0.00,0,4.50,-10.16,4.24,1.32,0.00,0.54,66.6687
697585,-14.06,14.59,13.68,178,0.26,959,0.00,17.00,1.64,91,0.00,0,4.50,-10.16,4.21,1.32,0.00,0.54,66.6870
697659,-14.06,14.47,13.60,178,0.26,969,0.00,16.50,1.65,91,0.00,0,4.50,-10.16,4.21,1.32,0.00,0.54,66.4917
697732,-14.06,14.47,13.68,178,0.26,949,0.00,19.00,1.62,91,0.00,0,4.50,-10.16,4.15,1.30,0.00,0.54,66.5314
697805,-14.06,14.47,13.60,178,0.26,936,0.00,19.50,1.63,91,0.00,0,4.50,-10.16,4.15,1.30,0.00,0.54,66.3635
697877,-14.06,14.47,13.68,178,0.26,944,0.00,18.50,1.60,91,0.00,0,4.50,-10.16,4.15,1.32,0.00,0.54,66.4642
697950,-14.06,14.47,13.60,178,0.27,937,0.00,19.00,1.61,91,0.00,0,4.50,-10.16,4.21,1.32,0.00,0.54,66.4459
698024,-14.06,14.47,13.68,178,0.27,944,0.00,18.00,1.60,91,0.00,0,4.50,-10.16,4.18,1.32,0.00,0.54,66.4856
698097,-14.06,14.47,13.60,178,0.27,941,0.00,18.00,1.61,91,0.00,0,4.50,-10.16,4.18,1.32,0.00,0.54,66.4581
698170,-14.06,14.36,13.52,178,0.26,944,0.00,17.50,1.61,91,0.00,0,4.50,-10.16,4.10,1.32,0.00,0.54,66.2018
698242,-14.06,14.24,13.68,178,0.27,920,0.00,20.00,1.57,91,0.00,0,4.50,-10.16,4.13,1.32,0.00,0.54,66.2994
698316,-14.06,14.24,13.60,178,0.27,930,0.00,18.50,1.59,91,0.00,0,4.50,-10.16,4.13,1.34,0.00,0.54,66.2201
698388,-14.06,14.36,13.68,178,0.27,922,0.00,19.00,1.57,91,0.00,0,4.50,-10.01,4.15,1.32,0.00,0.54,66.2384
698462,-14.06,14.24,13.52,178,0.27,914,0.00,19.50,1.58,91,0.00,0,4.64,-10.01,4.13,1.32,0.00,0.54,66.2567
698534,-14.06,14.36,13.68,178,0.27,926,0.00,18.00,1.56,91,0.00,0,4.64,-10.01,4.13,1.32,0.00,0.54,66.2781
698607,-14.06,14.36,13.60,178,0.27,919,0.00,18.50,1.58,91,0.00,0,4.64,-10.01,4.13,1.32,0.00,0.54,66.2415
698681,-14.06,14.24,13.68,178,0.26,923,0.00,17.50,1.58,91,0.00,0,4.64,-10.01,4.07,1.32,0.00,0.54,66.2781
698754,-14.06,14.36,13.68,178,0.27,916,0.00,18.50,1.56,91,0.00,0,4.64,-10.01,4.07,1.32,0.00,0.54,66.1743
698826,-14.06,14.36,13.68,178,0.27,918,0.00,18.00,1.57,91,0.00,0,4.64,-10.01,4.07,1.32,0.00,0.54,66.0187
698900,-14.06,14.36,13.68,178,0.27,902,0.00,19.50,1.54,91,0.00,0,4.64,-10.01,4.07,1.32,0.00,0.54,66.1102
698973,-14.06,14.36,13.68,178,0.27,911,0.00,18.00,1.56,91,0.00,0,4.64,-10.01,4.10,1.32,0.00,0.54,66.0889
699046,-14.06,14.47,13.68,178,0.27,913,0.00,17.50,1.55,91,0.00,0,4.64,-10.01,4.13,1.32,0.00,0.54,66.1530
699119,-14.06,14.36,13.68,178,0.27,909,0.00,17.50,1.56,91,0.00,0,4.64,-10.01,4.10,1.32,0.00,0.54,66.1652
699191,-14.06,14.59,13.68,178,0.27,915,0.00,17.00,1.55,91,0.00,0,4.64,-10.01,4.13,1.32,0.00,0.54,66.1926
699266,-14.06,14.59,13.68,178,0.27,912,0.00,17.00,1.56,91,0.00,0,4.64,-10.01,4.10,1.32,0.00,0.54,66.1713
699338,-14.06,14.47,13.68,178,0.27,918,0.00,16.50,1.57,91,0.00,0,4.64,-10.01,4.10,1.32,0.00,0.54,66.1469
699411,-14.06,14.59,13.68,178,0.27,901,0.00,18.00,1.54,91,0.00,0,4.64,-10.01,4.10,1.32,0.00,0.54,66.0736
699484,-14.06,14.59,13.68,178,0.27,908,0.00,17.00,1.55,91,0.00,0,4.64,-10.01,4.10,1.32,0.00,0.54,65.9912
699558,-14.06,14.70,13.68,178,0.28,899,0.00,18.00,1.53,91,0.00,0,4.64,-10.01,4.13,1.32,0.00,0.54,66.0736
699630,-14.06,14.59,13.68,178,0.27,908,0.00,16.50,1.55,91,0.00,0,4.64,-10.01,4.13,1.32,0.00,0.54,65.9882
699703,-14.06,14.70,13.68,178,0.27,902,0.00,17.00,1.53,91,0.00,0,4.64,-10.01,4.13,1.32,0.00,0.54,66.0248
699777,-14.06,14.59,13.68,178,0.27,898,0.00,17.50,1.54,91,0.00,0,4.64,-10.01,4.13,1.32,0.00,0.54,66.0400
699850,-14.06,14.70,13.68,178,0.28,904,0.00,16.50,1.53,91,0.00,0,4.64,-10.01,4.13,1.32,0.00,0.54,66.0461
699923,-14.06,14.70,13.68,178,0.28,896,0.00,17.50,1.54,91,0.00,0,4.64,-10.01,4.13,1.32,0.00,0.54,66.0492
699995,-14.06,14.70,13.68,178,0.27,906,0.00,16.00,1.55,91,0.00,0,4.64,-10.01,4.13,1.32,0.00,0.54,66.0309
700068,-14.06,14.70,13.60,178,0.28,891,0.00,17.50,1.52,91,0.00,0,4.64,-10.01,4.10,1.32,0.00,0.54,65.9912
700141,-14.06,14.59,13.68,178,0.27,898,0.00,16.50,1.53,91,0.00,0,4.64,-10.01,4.10,1.32,0.00,0.54,65.9637
700214,-14.06,14.70,13.60,178,0.28,896,0.00,16.50,1.53,91,0.00,0,4.64,-10.01,4.13,1.32,0.00,0.54,66.0400
700287,-14.06,14.59,13.68,178,0.28,904,0.00,16.00,1.54,91,0.00,0,4.64,-10.01,4.15,1.32,0.00,0.54,65.9821
700360,-14.06,14.70,13.60,178,0.27,901,0.00,16.00,1.53,91,0.00,0,4.64,-10.01,4.15,1.32,0.00,0.54,66.0126
700433,-14.06,14.59,13.68,178,0.27,888,0.00,17.50,1.54,91,0.00,0,4.64,-10.01,4.13,1.30,0.00,0.54,65.8813
700506,-14.06,14.59,13.60,178,0.28,890,0.00,16.50,1.52,91,0.00,0,4.64,-10.01,4.15,1.30,0.00,0.54,65.8997
700579,-14.06,14.59,13.68,178,0.28,881,0.00,17.50,1.52,91,0.00,0,4.64,-10.01,4.18,1.30,0.00,0.54,65.8813
700652,-14.06,14.47,13.60,178,0.28,888,0.00,16.50,1.52,91,0.00,0,4.64,-10.01,4.21,1.30,0.00,0.54,65.9576
700725,-14.06,14.70,13.60,178,0.28,888,0.00,16.50,1.52,91,0.00,0,4.64,-10.01,4.21,1.30,0.00,0.54,65.9668
700799,-14.06,14.59,13.68,178,0.28,898,0.00,15.50,1.53,91,0.00,0,4.64,-10.01,4.18,1.30,0.00,0.54,65.9882
700872,-14.06,14.70,13.60,178,0.28,890,0.00,15.50,1.52,91,0.00,0,4.64,-10.01,4.18,1.30,0.00,0.54,65.9851
700944,-14.06,14.59,13.68,178,0.28,898,0.00,15.50,1.53,91,0.00,0,4.64,-10.01,4.21,1.32,0.00,0.54,65.9302
701017,-14.06,14.59,13.68,178,0.28,898,0.00,15.50,1.54,91,0.00,0,4.64,-10.01,4.21,1.32,0.00,0.54,66.0004
701090,-14.06,14.47,13.68,178,0.28,895,0.00,15.50,1.53,91,0.00,0,4.64,-10.01,4.18,1.32,0.00,0.54,65.7654
701163,-14.06,14.47,13.68,178,0.29,879,0.00,17.00,1.53,91,0.00,0,4.64,-9.87,4.21,1.32,0.00,0.54,65.8081
701236,-14.06,14.70,13.68,178,0.29,886,0.00,16.50,1.51,91,0.00,0,4.79,-9.87,4.26,1.34,0.00,0.54,65.7990
701309,-14.06,14.47,13.68,178,0.29,888,0.00,16.00,1.51,91,0.00,0,4.79,-9.87,4.32,1.34,0.00,0.54,65.9241
701382,-14.06,14.70,13.60,178,0.29,898,0.00,14.50,1.53,91,0.00,0,4.79,-9.87,4.32,1.34,0.00,0.54,65.9790
701455,-14.06,14.70,13.68,178,0.29,898,0.00,14.50,1.53,91,0.00,0,4.79,-9.87,4.32,1.34,0.00,0.54,66.0614
701528,-14.06,14.70,13.68,178,0.29,906,0.00,14.00,1.55,91,0.00,0,4.79,-9.87,4.32,1.34,0.00,0.54,66.0461
701601,-14.06,14.70,13.68,178,0.28,907,0.00,14.00,1.54,91,0.00,0,4.79,-9.87,4.29,1.34,0.00,0.54,66.0706
701675,-14.06,14.70,13.68,178,0.29,902,0.00,14.50,1.55,91,0.00,0,4.79,-9.87,4.29,1.34,0.00,0.54,66.0187
701748,-14.06,14.59,13.68,178,0.28,906,0.00,14.00,1.54,91,0.00,0,4.79,-9.87,4.29,1.32,0.00,0.54,65.9302
701820,-14.06,14.70,13.68,178,0.29,903,0.00,14.00,1.55,91,0.00,0,4.79,-9.87,4.29,1.32,0.00,0.54,66.0675
701893,-14.06,14.70,13.68,178,0.28,908,0.00,14.00,1.55,91,0.00,0,4.79,-9.87,4.26,1.32,0.00,0.54,65.9698
701966,-14.06,14.70,13.60,178,0.28,901,0.00,14.50,1.54,93,0.00,0,4.79,-9.87,4.26,1.32,0.00,0.54,66.0278
702039,-14.06,14.70,13.68,178,0.28,908,0.00,14.00,1.55,93,0.00,0,4.79,-9.87,4.29,1.32,0.00,0.54,65.9882
702112,-14.06,14.70,13.68,178,0.28,908,0.00,14.00,1.55,93,0.00,0,4.79,-9.87,4.29,1.32,0.00,0.54,66.1377
