Time (msec),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Knock Count (Combined) (Knock Events),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Volumetric Efficiency* (Load Multiplier)
221750,-4.69,14.81,13.76,183,0.34,911,0.00,13.50,1.94,109,0.00,0,6.09,-8.71,5.16,1.42,0.00,0.00,0.54,67.9871
221820,-4.69,14.81,13.68,183,0.34,908,0.00,14.00,1.94,109,0.00,0,6.09,-8.71,5.16,1.42,0.00,0.00,0.54,67.9962
221897,-4.69,14.93,13.68,183,0.34,913,0.00,13.50,1.94,109,0.00,0,6.09,-8.71,5.19,1.42,0.00,0.00,0.54,68.0084
221971,-4.69,14.81,13.68,183,0.34,909,0.00,14.00,1.96,109,0.00,0,6.09,-8.71,5.19,1.42,0.00,0.00,0.54,68.0450
222045,-4.69,14.93,13.68,183,0.34,917,0.00,13.00,1.94,109,0.00,0,6.09,-8.71,5.16,1.42,0.00,0.00,0.54,67.9108
222123,-4.69,14.93,13.76,183,0.34,910,0.00,14.00,1.94,109,0.00,0,6.09,-8.71,5.19,1.42,0.00,0.00,0.54,67.9382
222197,-4.69,14.93,13.68,183,0.34,906,0.00,13.50,1.93,109,0.00,0,6.09,-8.71,5.13,1.42,0.00,0.00,0.54,68.0115
222271,-4.69,14.93,13.76,183,0.34,911,0.00,13.50,1.94,109,0.00,0,6.09,-8.71,5.19,1.42,0.00,0.00,0.54,68.0023
222349,-4.69,14.93,13.68,183,0.34,907,0.00,14.00,1.94,109,0.00,0,6.09,-8.71,5.13,1.42,0.00,0.00,0.54,67.9871
222422,-4.69,14.93,13.68,183,0.34,914,0.00,13.00,1.95,109,0.00,0,6.09,-8.71,5.22,1.42,0.00,0.00,0.54,67.9626
222504,-4.69,14.81,13.68,183,0.34,913,0.00,13.50,1.97,109,0.00,0,6.09,-8.71,5.19,1.42,0.00,0.00,0.54,68.0634
222573,-4.69,14.93,13.68,183,0.34,912,0.00,12.50,1.95,109,0.00,0,6.09,-8.71,5.13,1.42,0.00,0.00,0.54,67.9596
222649,-4.69,14.93,13.76,183,0.34,912,0.00,13.50,1.95,109,0.00,0,6.09,-8.71,5.16,1.42,0.00,0.00,0.54,67.9626
222729,-4.69,14.93,13.60,183,0.34,908,0.00,14.00,1.94,109,0.00,0,6.09,-8.71,5.16,1.42,0.00,0.00,0.54,68.0237
222800,-4.69,14.93,13.68,183,0.34,914,0.00,13.50,1.95,109,0.00,0,6.09,-8.71,5.13,1.42,0.00,0.00,0.54,68.0359
222870,-4.69,14.93,13.68,183,0.34,909,0.00,14.00,1.94,109,0.00,0,6.09,-8.71,5.16,1.42,0.00,0.00,0.54,67.9718
222950,-4.69,14.81,13.68,183,0.34,910,0.00,14.00,1.93,109,0.00,0,6.09,-8.71,5.16,1.42,0.00,0.00,0.54,67.8741
223029,-4.69,14.81,13.60,183,0.34,905,0.00,14.00,1.94,109,0.00,0,6.09,-8.71,5.19,1.42,0.00,0.00,0.54,67.9047
223108,-4.69,14.93,13.68,183,0.34,905,0.00,14.00,1.93,109,0.00,0,6.09,-8.71,5.16,1.42,0.00,0.00,0.54,67.8802
223174,-4.69,14.93,13.76,183,0.34,914,0.00,14.00,1.95,109,0.00,0,6.09,-8.71,5.19,1.42,0.00,0.00,0.54,67.9779
223250,-4.69,14.93,13.68,183,0.34,909,0.00,14.00,1.94,109,0.00,0,6.09,-8.71,5.19,1.42,0.00,0.00,0.54,68.0328
223326,-4.69,14.81,13.76,183,0.34,914,0.00,13.00,1.95,109,0.00,0,6.09,-8.71,5.16,1.42,0.00,0.00,0.54,67.9718
223401,-4.69,14.81,13.60,183,0.34,906,0.00,14.00,1.93,109,0.00,0,6.09,-8.71,5.13,1.42,0.00,0.00,0.54,67.9443
223482,-4.69,14.81,13.68,183,0.34,905,0.00,14.00,1.93,109,0.00,0,6.09,-8.71,5.16,1.42,0.00,0.00,0.54,67.8528
223552,-4.69,14.81,13.60,183,0.34,903,0.00,14.00,1.93,109,0.00,0,6.09,-8.71,5.16,1.42,0.00,0.00,0.54,67.8650
223630,-4.69,14.81,13.68,183,0.34,898,0.00,14.00,1.92,109,0.00,0,6.09,-8.71,5.16,1.42,0.00,0.00,0.54,67.7948
223704,-4.69,14.81,13.68,183,0.34,905,0.00,14.50,1.93,109,0.00,0,6.09,-8.71,5.19,1.42,0.00,0.00,0.54,67.9108
223782,-4.69,14.81,13.60,183,0.34,902,0.00,14.00,1.93,109,0.00,0,6.24,-8.56,5.16,1.42,0.00,0.00,0.54,67.9993
223855,-4.69,14.81,13.68,183,0.35,905,0.00,14.00,1.93,109,0.00,0,6.09,-8.71,5.19,1.42,0.00,0.00,0.54,68.0084
223929,-4.69,14.81,13.68,183,0.34,902,0.00,14.00,1.92,109,0.00,0,6.09,-8.71,5.19,1.42,0.00,0.00,0.54,67.8741
224004,-4.69,14.93,13.76,183,0.34,902,0.00,14.00,1.93,109,0.00,0,6.24,-8.71,5.16,1.42,0.00,0.00,0.54,67.9474
224082,-4.69,14.93,13.76,183,0.34,909,0.00,14.00,1.94,109,0.00,0,6.09,-8.71,5.13,1.42,0.00,0.00,0.54,67.9840
224150,-4.69,14.93,13.68,183,0.34,911,0.00,13.00,1.94,109,0.00,0,6.09,-8.71,5.13,1.42,0.00,0.00,0.54,68.0115
224230,-4.69,14.81,13.68,183,0.33,919,0.00,12.50,1.96,109,0.00,0,6.09,-8.71,5.16,1.42,0.00,0.00,0.54,68.0695
224307,-4.69,14.81,13.68,183,0.33,922,0.00,12.00,1.97,109,0.00,0,6.09,-8.71,5.13,1.42,0.00,0.00,0.54,68.1519
224380,-4.69,14.70,13.68,183,0.34,925,0.00,11.50,1.94,109,0.00,0,6.09,-8.71,5.13,1.42,0.00,0.00,0.56,68.1030
224468,-4.69,14.81,13.76,183,0.38,910,0.00,13.50,2.35,109,0.00,0,6.09,-8.71,5.80,1.46,0.00,0.78,0.58,67.9993
224530,-4.69,14.81,13.76,183,0.40,918,0.00,13.00,2.35,109,0.00,0,6.24,-8.42,6.07,1.48,0.00,1.18,0.60,68.3960
224605,-4.69,14.93,13.76,183,0.50,936,0.00,13.00,2.60,109,0.00,0,6.38,-8.27,6.69,1.50,0.00,3.14,0.68,68.7958
224686,-4.69,14.81,13.76,183,0.57,971,0.00,14.50,3.32,109,0.00,0,7.11,-7.69,8.32,1.60,0.00,5.10,0.72,70.8710
224756,-5.47,14.81,13.68,183,0.55,1069,0.00,20.00,3.65,109,0.00,0,7.98,-6.82,10.12,1.72,0.00,5.49,0.72,72.5311
224832,-5.47,14.47,13.68,183,0.54,1152,0.00,23.50,3.44,109,0.00,0,8.13,-6.67,10.44,1.76,0.00,5.88,0.76,74.6277
224908,-5.47,13.55,13.68,183,0.55,1254,0.00,25.00,4.02,109,0.00,0,8.56,-6.24,11.29,1.80,0.00,6.67,0.78,76.0681
225004,-5.47,13.78,13.76,183,0.55,1346,0.00,26.50,4.42,109,0.00,0,8.71,-6.09,12.79,1.84,0.00,7.06,0.78,77.0721
225056,-5.47,14.70,13.68,183,0.57,1382,0.00,27.00,4.44,109,0.00,0,8.85,-5.95,13.01,1.86,0.00,7.06,0.78,77.2491
225137,-5.47,15.39,13.68,183,0.61,1364,0.00,26.50,4.66,109,0.00,0,8.85,-5.80,13.30,1.86,0.00,7.45,0.78,77.3315
225208,-5.47,16.19,13.68,183,0.62,1353,0.00,26.00,4.91,109,0.00,0,9.14,-5.66,13.73,1.88,0.00,7.45,0.80,77.5177
225283,-5.47,16.31,13.68,183,0.64,1330,0.00,24.50,5.11,109,0.00,0,9.43,-5.37,13.92,1.90,0.00,7.45,0.80,77.6428
225358,-5.47,15.16,13.68,183,0.66,1312,0.00,23.50,4.76,109,0.00,0,9.58,-5.22,14.00,1.90,0.00,7.84,0.80,77.8015
225435,-5.47,15.16,13.68,183,0.69,1293,0.00,23.50,4.80,109,0.00,0,9.72,-5.08,13.97,1.90,0.00,7.84,0.80,77.9907
225515,-5.47,14.59,13.68,183,0.73,1251,0.00,22.50,4.89,109,0.00,0,10.01,-4.79,14.39,1.92,0.00,8.24,0.82,77.9358
225586,-5.47,14.81,13.68,183,0.77,1207,0.00,20.50,5.01,109,0.00,0,10.30,-4.21,14.45,1.92,0.00,8.24,0.82,78.0792
225661,-5.47,14.93,13.60,183,0.82,1132,0.00,19.00,5.31,109,0.00,0,10.59,-3.77,14.95,1.94,0.00,9.02,0.84,78.2104
225746,-5.47,14.47,13.68,183,0.82,1112,0.00,15.00,5.22,109,0.00,0,11.46,-3.34,15.26,1.96,0.00,9.41,0.86,78.7903
225801,-4.69,14.24,13.60,183,0.83,1096,0.00,15.50,4.91,109,0.00,0,11.90,-2.90,14.83,1.92,0.00,9.41,0.86,79.0527
225899,-4.69,14.13,13.68,183,0.85,1074,0.00,14.00,4.70,109,0.00,0,12.04,-2.76,14.88,1.94,0.00,9.80,0.86,79.1168
225960,-3.12,14.01,13.68,183,0.87,1048,0.00,13.50,4.94,109,0.00,0,12.33,-2.47,14.45,1.92,0.00,9.80,0.86,79.0039
226036,-3.12,14.13,13.68,183,0.90,1006,0.00,12.50,4.72,109,0.00,0,12.48,-1.89,13.96,1.90,0.00,10.20,0.88,78.7323
226111,-3.12,14.47,13.76,183,0.95,904,0.00,11.50,4.82,109,0.00,0,12.91,-1.74,13.96,1.88,0.00,10.98,0.90,78.4882
226187,-3.12,14.47,13.68,183,0.96,851,0.00,10.00,4.54,109,0.00,0,13.35,-1.45,13.48,1.88,0.00,11.37,0.92,78.4180
226261,-3.12,14.70,13.68,183,0.90,823,0.00,8.00,4.39,109,0.00,0,13.64,-1.16,13.14,1.86,0.00,12.16,0.96,78.6621
226342,-3.12,13.90,13.52,183,0.84,850,0.00,10.00,3.99,109,0.00,0,13.93,-0.87,12.68,1.86,0.00,12.94,0.98,80.1788
226419,-3.12,14.13,13.68,183,0.83,926,0.00,12.50,4.40,109,0.00,0,13.93,-0.87,12.97,1.90,0.00,13.73,1.00,81.1859
226487,-3.12,14.01,13.60,183,0.90,982,0.00,13.00,4.87,109,0.00,0,13.93,-0.87,14.71,1.92,0.00,14.90,1.04,81.4941
226563,-3.12,14.81,13.76,183,0.89,992,0.00,11.50,5.28,109,0.00,0,13.93,-0.58,15.95,1.94,0.00,16.47,1.10,82.1991
226641,-3.12,15.85,13.68,183,0.87,1133,0.00,11.50,5.56,111,0.00,0,14.22,-0.58,16.64,1.96,0.00,18.43,1.14,84.1797
226714,-3.12,15.96,13.60,183,0.93,1213,0.00,13.00,6.73,111,0.00,0,14.22,-0.58,18.32,2.04,0.00,19.22,1.16,85.2234
226805,-3.12,15.96,13.68,183,0.90,1189,0.00,13.00,6.60,111,0.00,0,14.22,-0.58,18.54,2.08,0.00,19.22,1.16,84.6741
226870,-3.12,15.96,13.60,183,0.90,1224,0.00,14.00,6.01,111,0.00,0,14.36,-0.44,18.34,2.06,0.00,19.61,1.22,86.1450
226950,-3.12,15.04,13.68,183,0.94,1355,0.00,16.50,7.47,111,0.00,0,14.36,-0.44,20.23,2.14,0.00,21.57,1.24,87.2650
227020,-3.12,15.27,13.68,183,0.96,1401,0.00,16.00,7.57,111,0.00,0,14.36,-0.44,22.44,2.18,0.00,21.96,1.24,87.7441
227096,-3.12,15.39,13.68,183,0.92,1459,0.00,16.00,7.78,111,0.00,0,14.51,-0.29,23.00,2.20,0.00,21.96,1.26,88.4308
227177,-3.12,15.27,13.68,183,0.93,1559,0.00,16.50,8.31,111,0.00,0,14.51,-0.29,23.92,2.20,0.00,22.35,1.26,89.5752
227241,-3.12,15.16,13.68,183,0.95,1638,0.00,19.50,8.74,111,0.00,0,14.36,-0.44,25.45,2.28,0.00,22.35,1.26,90.2588
227318,-3.12,15.27,13.68,183,0.95,1675,0.00,19.50,8.93,111,0.00,0,14.51,-0.29,26.56,2.28,0.00,22.35,1.28,90.6250
227395,-3.12,15.16,13.68,183,0.95,1698,0.00,20.00,9.57,111,0.00,0,14.51,-0.29,27.17,2.30,0.00,22.75,1.28,91.1621
227470,-3.12,14.93,13.76,183,0.94,1794,0.00,21.50,9.97,111,0.00,0,14.51,-0.29,29.64,2.34,0.00,22.75,1.28,91.9922
227543,-3.12,15.04,13.68,183,0.95,1870,0.00,23.00,10.18,111,0.00,0,14.36,-0.44,29.88,2.36,0.00,22.75,1.28,92.2791
227625,-3.12,15.16,13.68,183,0.94,1981,0.00,23.50,10.57,111,0.00,0,14.36,-0.29,31.01,2.36,0.00,22.75,1.28,92.7185
227695,-3.12,15.16,13.68,183,0.93,2058,0.00,25.00,10.98,111,0.00,0,14.51,-0.29,31.73,2.38,0.00,22.75,1.28,93.3380
227763,-3.12,15.04,13.68,183,0.94,2128,0.00,26.50,11.35,111,0.00,0,14.51,-0.29,32.86,2.42,0.00,22.75,1.28,93.6432
227844,-3.12,15.16,13.60,183,0.92,2162,0.00,26.00,11.53,111,0.00,0,14.51,-0.29,33.70,2.44,0.00,22.75,1.26,93.7958
227923,-3.12,15.04,13.68,183,0.91,2226,0.00,27.00,11.75,111,0.00,0,14.51,-0.29,34.34,2.46,0.00,22.35,1.26,94.0857
228002,-3.12,14.93,13.68,183,0.92,2296,0.00,28.00,12.67,111,0.00,0,14.36,-0.44,33.84,2.48,0.00,22.35,1.26,94.2078
228071,-3.12,15.04,13.68,183,0.91,2375,0.00,28.00,12.98,111,0.00,0,14.36,-0.44,36.90,2.50,0.00,22.35,1.26,94.3695
228179,-3.12,15.04,13.68,183,0.92,2470,0.00,28.50,13.17,111,0.00,0,14.36,-0.58,37.69,2.50,0.00,21.96,1.24,94.2810
228224,-3.12,15.04,13.68,183,0.91,2556,0.00,28.50,13.63,111,0.00,0,14.07,-0.73,38.46,2.52,0.00,21.57,1.24,94.1589
228291,-3.12,14.93,13.68,183,0.91,2632,0.00,28.50,14.04,111,0.00,0,14.07,-0.73,39.62,2.58,0.00,21.18,1.22,93.9209
228376,-3.12,14.81,13.68,183,0.90,2681,0.00,29.00,14.30,111,0.00,0,13.93,-0.87,40.56,2.58,0.00,20.78,1.22,93.7408
228453,-3.12,14.93,13.68,183,0.90,2738,0.00,29.00,14.99,111,0.00,0,13.78,-1.02,41.10,2.58,0.00,20.78,1.20,93.6493
228525,-3.12,14.81,13.68,183,0.90,2811,0.00,29.50,15.34,111,0.00,0,13.78,-1.02,43.13,2.62,0.00,20.39,1.20,93.4540
228603,-3.12,14.81,13.68,183,0.90,2876,0.00,29.50,15.63,111,0.00,0,13.78,-1.16,44.08,2.62,0.00,20.39,1.20,93.1366
228673,-3.12,14.70,13.68,183,0.88,2986,0.00,29.50,15.29,111,0.00,0,13.64,-1.16,44.23,2.64,0.00,20.39,1.20,92.9413
228749,-3.12,14.59,13.68,183,0.88,3060,0.00,30.50,15.67,111,0.00,0,13.64,-1.16,45.11,2.66,0.00,20.39,1.20,92.6697
228832,-3.12,14.59,13.68,183,0.87,3107,0.00,31.50,15.91,111,0.00,0,13.64,-1.16,45.70,2.68,0.00,20.39,1.20,92.5079
228902,-3.12,14.70,13.60,183,0.87,3164,0.00,32.00,16.62,111,0.00,0,13.64,-1.16,46.14,2.68,0.00,20.39,1.20,92.2882
228976,-3.12,14.59,13.60,183,0.86,3245,0.00,32.00,16.90,111,0.00,0,13.64,-1.16,47.64,2.68,0.00,20.00,1.20,92.2302
229052,-3.12,14.59,13.60,183,0.86,3301,0.00,32.50,17.07,111,0.00,0,13.49,-1.31,48.10,2.70,0.00,20.00,1.20,92.1387
229135,-3.12,14.59,13.60,183,0.85,3418,0.00,32.50,16.77,111,0.00,0,13.49,-1.31,48.24,2.70,0.00,20.00,1.18,92.1387
229202,-3.12,14.59,13.68,183,0.85,3478,0.00,33.00,17.07,111,0.00,0,13.49,-1.31,48.99,2.72,0.00,20.00,1.18,92.0197
229278,-3.12,14.59,13.60,183,0.84,3510,0.00,33.00,17.22,111,0.00,0,13.35,-1.45,49.58,2.74,0.00,20.00,1.18,92.0197
229353,-3.12,14.59,13.68,183,0.75,3563,0.00,33.00,17.48,111,0.00,0,13.35,-1.45,50.03,2.74,0.00,19.61,0.96,91.8091
229428,-3.12,14.81,13.60,183,0.44,3616,0.00,33.00,0.00,111,0.00,0,11.03,-3.77,38.34,2.44,0.00,4.71,0.54,85.3241
229510,-3.12,11.48,13.68,183,0.30,3563,0.00,36.50,0.00,111,0.00,0,6.82,-7.98,21.97,2.12,0.00,0.00,0.54,76.6052
229580,-4.69,12.17,13.68,183,0.25,3414,0.00,34.50,0.00,111,0.00,0,5.08,-10.45,9.22,1.86,0.00,0.00,0.54,74.1058
229654,-4.69,15.96,13.68,183,0.18,3102,0.00,31.50,0.00,111,0.00,0,4.35,-10.59,15.03,1.80,0.00,0.00,0.54,73.5046
229731,-4.69,20.33,13.76,183,0.20,2976,0.00,25.00,0.00,111,0.00,0,4.06,-10.74,12.38,1.64,0.00,0.00,0.54,72.8241
229807,-4.69,23.31,13.68,183,0.28,2812,0.00,23.00,0.00,111,0.00,0,3.92,-10.88,11.67,1.90,0.00,0.00,0.54,71.9360
229882,-4.69,23.54,13.76,183,0.27,2651,0.00,21.00,0.00,111,0.00,0,3.92,-10.88,9.97,1.62,0.00,0.00,0.54,71.4935
229956,-4.69,23.54,13.68,183,0.20,2502,0.00,17.50,0.00,111,0.00,0,3.92,-10.88,8.79,1.84,0.00,0.00,0.54,71.0602
230032,-4.69,23.77,13.76,183,0.28,2367,0.00,16.00,0.00,111,0.00,0,3.92,-10.74,7.01,1.58,0.00,0.00,0.56,70.6116
230105,-4.69,23.77,13.68,183,0.30,2046,0.00,15.50,4.80,111,0.00,0,4.06,-10.45,9.92,1.80,0.00,1.18,0.62,70.1782
230189,-4.69,23.43,13.68,183,0.33,1902,0.00,14.50,2.84,113,0.00,0,4.64,-10.16,7.76,1.50,0.00,3.14,0.70,70.0012
230257,-4.69,23.43,13.68,183,0.45,1849,0.00,22.00,5.13,113,0.00,0,4.93,-9.87,11.88,1.80,0.00,7.06,0.80,70.0012
230334,-4.69,23.54,13.68,183,0.51,1878,0.00,30.50,5.61,113,0.00,0,6.09,-8.71,14.14,1.94,0.00,8.24,0.84,74.0204
230412,-4.69,23.20,13.68,183,0.53,1928,0.00,35.00,6.59,113,0.00,0,6.82,-7.98,15.95,2.00,0.00,9.41,0.86,77.0905
230483,-5.47,11.83,13.68,183,0.56,2060,0.00,35.50,6.93,113,0.00,0,7.69,-7.11,20.20,2.06,0.00,10.59,0.90,79.5837
230557,-5.47,13.21,13.68,183,0.60,2165,0.00,35.50,7.44,113,0.00,0,8.27,-6.09,20.88,2.12,0.00,10.98,0.92,81.3690
230633,-5.47,14.47,13.68,183,0.73,2054,0.00,35.00,8.77,113,0.00,0,8.71,-5.51,22.77,2.14,0.00,12.16,0.98,82.6721
230714,-5.47,14.81,13.60,183,0.90,2033,0.00,33.00,9.54,113,0.00,0,10.45,-4.35,26.40,2.20,0.00,15.69,1.14,85.4706
230784,-5.47,14.47,13.68,183,0.98,2136,0.00,6.50,11.85,113,0.00,0,12.33,-2.47,33.63,2.46,0.00,20.39,1.24,89.5752
230859,-5.47,12.52,13.68,183,0.94,2079,0.00,23.00,10.64,113,0.00,0,13.20,-1.60,34.00,2.44,0.00,21.96,1.28,91.5985
230935,-4.69,12.52,13.76,183,1.00,2129,0.00,7.50,11.58,113,0.00,0,13.78,-1.02,33.51,2.46,0.00,25.49,1.42,92.6392
231013,-4.69,15.39,13.60,183,1.00,2087,0.00,22.00,11.84,113,0.00,0,14.51,-0.29,35.71,2.48,0.00,29.02,1.52,94.1772
231083,-4.69,15.16,13.68,183,0.99,2221,0.00,4.50,12.53,113,0.00,0,14.80,0.44,36.40,2.50,1.96,31.37,1.56,94.2688
231173,-4.69,14.70,13.60,183,1.01,2246,0.00,21.00,12.46,113,0.00,0,15.24,0.58,36.51,2.50,3.14,31.76,1.58,95.0867
231237,-3.91,14.59,13.68,183,1.02,2185,0.00,24.00,13.05,113,0.00,0,15.53,0.73,37.73,2.52,3.14,32.16,1.58,95.0134
231320,-3.91,14.81,13.60,183,1.02,2196,0.00,21.50,13.11,113,0.00,0,15.67,0.87,37.36,2.52,3.53,32.55,1.62,95.4651
231387,-3.91,14.47,13.60,183,1.06,2295,0.00,22.00,13.92,113,0.00,0,15.82,1.02,39.07,2.56,3.53,33.73,1.64,95.7275
231468,-3.12,14.47,13.60,183,1.04,2251,0.00,20.50,14.26,113,0.00,0,15.96,1.16,40.30,2.56,3.92,33.73,1.64,95.9869
231538,-3.12,14.36,13.60,183,1.08,2305,0.00,21.00,15.08,113,0.00,0,16.11,1.45,41.91,2.58,3.92,33.73,1.64,96.2830
231613,-3.12,14.59,13.60,183,1.07,2331,0.00,21.00,14.92,113,0.00,0,16.25,1.60,42.18,2.60,3.92,34.12,1.64,96.4111
231688,-3.12,14.24,13.60,183,1.09,2406,0.00,20.00,14.89,113,0.00,0,16.54,1.74,43.13,2.60,3.92,34.12,1.64,96.7194
231765,-3.12,14.24,13.60,183,1.09,2412,0.00,20.00,15.44,113,0.00,0,16.69,1.89,43.94,2.66,3.92,34.12,1.64,96.8689
231840,-3.12,14.47,13.60,181,1.10,2430,0.00,20.00,15.55,113,0.00,0,16.69,1.89,44.24,2.66,3.92,34.12,1.64,97.0428
231920,-3.12,14.24,13.68,181,1.13,2485,0.00,20.00,17.04,113,0.00,0,16.83,2.03,45.56,2.68,3.92,34.12,1.64,97.1954
231991,-2.34,14.24,13.60,181,1.14,2496,0.00,19.00,16.60,113,0.00,0,16.98,2.18,47.49,2.70,3.92,34.12,1.64,97.3724
232069,-2.34,14.01,13.68,181,1.15,2510,0.00,19.00,17.54,113,0.00,0,17.12,2.47,48.99,2.70,3.92,33.73,1.64,97.5250
232147,-2.34,14.13,13.60,181,1.16,2582,0.00,19.00,17.62,113,0.00,0,17.27,2.61,49.73,2.72,3.92,33.73,1.64,97.7020
232223,-2.34,14.13,13.60,181,1.16,2618,0.00,18.50,17.87,113,0.00,0,17.56,2.76,50.48,2.74,3.92,33.73,1.62,97.8760
232296,0.00,14.01,13.60,181,1.19,2646,0.00,18.00,18.63,113,0.00,0,17.56,2.76,51.37,2.78,3.92,32.94,1.60,97.9858
232372,0.00,13.90,13.60,181,1.18,2658,0.00,17.50,19.28,113,0.00,0,17.70,2.90,52.50,2.80,3.92,32.55,1.58,98.1628
232446,0.00,13.78,13.60,181,1.20,2693,0.00,17.50,19.91,113,0.00,0,17.85,3.05,52.98,2.80,3.92,32.16,1.58,98.2056
232531,0.00,13.90,13.52,181,1.20,2745,0.00,17.50,20.47,113,0.00,0,17.85,3.19,55.25,2.82,3.14,31.76,1.56,98.2941
232603,0.00,13.55,13.52,181,1.21,2793,0.00,17.00,20.26,113,0.00,0,17.99,3.19,55.40,2.82,1.96,31.37,1.56,98.4894
232679,0.00,13.55,13.60,181,1.23,2824,0.00,17.50,21.08,113,0.00,0,18.14,3.34,57.50,2.84,1.96,31.37,1.54,98.4741
232746,0.00,13.44,13.52,181,1.23,2826,0.00,17.00,21.10,113,0.00,0,18.28,3.48,57.67,2.88,1.18,30.98,1.54,98.6725
232829,0.00,13.55,13.60,181,1.24,2911,0.00,17.00,21.74,113,0.00,0,18.28,3.48,59.64,2.90,1.18,30.98,1.54,98.6633
232896,0.00,13.55,13.52,181,1.23,2907,0.00,16.50,22.05,113,0.00,0,18.43,3.63,60.16,2.90,0.00,30.20,1.52,98.7946
232971,0.00,13.44,13.60,181,1.25,2954,0.00,17.50,22.88,115,0.00,0,18.43,3.63,59.70,2.90,0.00,30.20,1.52,98.7274
233048,0.00,13.32,13.52,181,1.23,2980,0.00,16.50,23.12,115,0.00,0,18.57,3.92,62.60,2.90,0.00,29.80,1.50,98.8434
233124,0.00,13.21,13.52,181,1.25,3066,0.00,16.50,23.55,115,0.00,0,18.72,3.92,63.30,2.92,0.00,29.80,1.50,98.7885
233198,0.00,13.32,13.60,181,1.24,3074,0.00,17.50,23.60,115,0.00,0,18.72,3.92,63.82,2.94,0.00,29.41,1.48,98.8098
233274,0.00,13.32,13.52,181,1.25,3110,0.00,17.50,23.89,115,0.00,0,18.72,3.92,63.82,2.96,0.00,29.02,1.48,98.7946
233354,0.00,13.44,13.60,181,1.25,3151,0.00,17.50,24.20,115,0.00,0,18.72,3.92,65.05,2.96,0.00,29.02,1.48,98.7518
233427,0.00,13.21,13.52,181,1.23,3167,0.00,17.50,23.96,115,0.00,0,18.72,3.92,65.91,2.96,0.00,28.63,1.48,98.7244
233497,0.00,13.32,13.60,181,1.22,3209,0.00,18.50,24.09,115,0.00,0,18.86,3.92,65.75,2.98,0.00,28.63,1.46,98.7122
233573,0.00,13.44,13.52,181,1.21,3275,0.00,18.50,24.45,115,0.00,0,18.72,3.92,66.09,2.98,0.00,28.24,1.46,98.6542
233651,0.00,13.32,13.52,181,1.21,3307,0.00,19.00,24.69,115,0.00,0,18.72,3.92,66.61,2.98,0.00,28.24,1.46,98.6542
233727,0.00,13.67,13.60,181,1.21,3327,0.00,19.00,24.84,115,0.00,0,18.72,3.92,67.14,3.00,0.00,28.24,1.46,98.6298
233803,0.00,13.55,13.52,181,1.19,3356,0.00,19.00,25.05,115,0.00,0,18.57,3.77,67.50,3.00,0.00,28.24,1.44,98.5840
233877,0.00,13.55,13.52,181,1.20,3410,0.00,20.00,25.48,115,0.00,0,18.57,3.77,67.50,3.00,0.00,28.24,1.44,98.5565
233954,0.00,13.44,13.52,181,1.19,3412,0.00,20.00,25.00,115,0.00,0,18.57,3.77,68.42,3.02,0.00,27.84,1.44,98.4222
234031,0.00,13.44,13.52,181,1.18,3446,0.00,20.00,25.29,115,0.00,0,18.43,3.63,68.60,3.00,0.00,27.84,1.44,98.3948
234105,0.00,13.44,13.60,181,1.17,3521,0.00,21.00,24.79,115,0.00,0,18.43,3.48,68.23,3.02,0.00,27.45,1.44,98.2605
234178,0.00,13.55,13.52,181,1.15,3549,0.00,21.00,24.99,115,0.00,0,18.28,3.48,68.60,3.00,0.00,27.45,1.44,98.1506
234256,0.00,13.78,13.60,181,1.17,3568,0.00,21.50,25.12,115,0.00,0,18.14,3.34,68.98,3.02,0.00,27.45,1.42,97.9614
234331,0.00,13.90,13.52,181,1.15,3578,0.00,21.00,25.19,115,0.00,0,18.14,3.34,69.73,3.02,0.00,27.06,1.42,97.9004
234408,0.00,13.67,13.60,181,1.17,3639,0.00,21.50,25.67,115,0.00,0,17.99,3.19,70.47,3.04,0.00,27.06,1.42,97.6440
234481,0.00,13.67,13.52,181,1.15,3646,0.00,21.50,25.91,115,0.00,0,17.85,3.05,70.47,3.04,0.00,27.06,1.42,97.6288
234557,0.00,13.78,13.60,181,1.14,3680,0.00,22.00,26.27,117,0.00,0,17.85,2.90,71.03,3.04,0.00,27.06,1.42,97.3755
234631,0.00,13.78,13.60,181,1.14,3720,0.00,22.00,26.19,117,0.00,0,17.70,2.90,71.78,3.06,0.00,26.67,1.40,97.2412
234706,0.00,13.67,13.52,181,1.14,3796,0.00,21.50,26.72,117,0.00,0,17.56,2.76,71.97,3.06,0.00,26.67,1.40,97.1436
234782,0.00,13.67,13.60,181,1.15,3822,0.00,22.00,26.91,117,0.00,0,17.41,2.61,72.53,3.06,0.00,26.67,1.40,96.8903
234857,0.00,13.67,13.60,180,1.14,3832,0.00,21.50,26.98,117,0.00,0,17.41,2.61,73.09,3.08,0.00,26.67,1.40,96.8353
