Time (msec),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Knock Count (Combined) (Knock Events),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Volumetric Efficiency* (Load Multiplier)
425111,0.00,12.40,13.68,178,1.05,3217,0.00,22.50,19.22,90,0.00,0,14.80,0.00,56.59,2.80,19.22,1.16,94.0002
425185,0.00,12.75,13.60,178,1.05,3227,0.00,22.50,18.59,90,0.00,0,14.65,0.00,56.79,2.80,19.22,1.16,94.0002
425258,0.00,13.44,13.60,178,1.05,3240,0.00,23.00,18.66,90,0.00,0,14.65,0.00,56.63,2.82,19.22,1.16,93.8477
425331,0.00,13.44,13.68,178,1.04,3245,0.00,23.50,18.69,90,0.00,0,14.65,0.00,56.61,2.82,19.22,1.16,93.8782
425405,0.00,13.67,13.60,178,1.04,3262,0.00,23.50,18.04,90,0.00,0,14.65,0.00,56.65,2.82,19.22,1.16,93.8202
425478,0.00,13.90,13.68,180,1.03,3252,0.00,23.50,18.30,90,0.00,0,14.65,-0.15,56.52,2.82,19.22,1.16,93.7897
425551,0.00,14.13,13.60,180,1.03,3299,0.00,23.50,18.20,90,0.00,0,14.51,-0.15,56.82,2.82,19.22,1.16,93.7286
425623,0.00,14.24,13.68,180,1.06,3280,0.00,24.00,18.33,90,0.00,0,14.51,-0.15,56.63,2.82,19.22,1.16,93.7286
425697,-1.56,14.47,13.60,180,1.03,3305,0.00,24.00,17.64,90,0.00,0,14.51,-0.15,56.90,2.82,19.22,1.16,93.6676
425769,-1.56,14.59,13.68,180,1.03,3311,0.00,24.50,17.66,90,0.00,0,14.51,-0.15,56.80,2.82,19.22,1.12,93.5791
425842,-1.56,14.59,13.68,180,0.69,3335,0.00,28.50,15.65,90,0.00,0,14.51,-2.47,56.38,2.46,9.02,0.62,86.9995
425916,-1.56,13.21,13.76,180,0.47,3278,0.00,35.00,0.00,90,0.00,0,7.98,-8.56,29.57,2.20,0.00,0.54,77.9419
425989,-1.56,11.83,13.84,180,0.38,3228,0.00,35.00,0.00,90,0.00,0,6.09,-9.72,22.77,2.06,0.00,0.54,73.9807
426061,-2.34,13.90,13.76,180,0.32,3084,0.00,32.50,0.00,90,0.00,0,4.93,-10.16,14.90,1.76,0.00,0.54,73.0408
426135,-2.34,20.44,13.76,178,0.32,3004,0.00,26.50,0.00,90,0.00,0,4.50,-10.59,12.15,2.00,0.00,0.54,72.4548
426207,-2.34,18.03,13.84,178,0.28,2891,0.00,23.50,0.00,90,0.00,0,4.06,-10.74,15.67,1.72,0.00,0.54,71.7682
426282,-2.34,21.02,13.76,178,0.27,2745,0.00,20.00,0.00,91,0.00,0,3.92,-10.74,13.52,1.98,0.00,0.54,71.3837
426355,-3.12,22.51,13.84,178,0.23,2449,0.00,17.50,0.00,91,0.00,0,3.92,-10.88,11.28,1.76,0.00,0.54,70.9869
426427,-3.12,24.92,13.76,178,0.34,2322,0.00,15.50,0.00,91,0.00,0,3.77,-10.88,15.31,1.66,0.00,0.54,70.5597
426500,-3.12,25.38,13.76,180,0.26,2166,0.00,15.50,0.00,91,0.00,0,3.92,-10.74,10.56,1.78,0.00,0.54,70.2118
426573,-3.12,25.15,13.84,180,0.26,2020,0.00,15.50,0.00,91,0.00,0,4.06,-10.45,8.47,1.60,0.00,0.54,70.0012
426646,-3.12,23.66,13.84,178,0.34,1886,0.00,15.50,4.83,91,0.00,0,4.21,-10.16,9.66,1.80,0.78,0.58,70.0012
426718,-3.12,23.54,13.84,178,0.35,1743,0.00,15.50,3.80,91,0.00,0,4.50,-9.87,9.97,1.54,2.35,0.64,70.0012
426792,-3.12,23.43,13.76,180,0.44,1620,0.00,20.50,5.11,91,0.00,0,4.79,-9.29,9.06,1.86,4.71,0.70,70.2881
426865,-3.91,23.77,13.76,180,0.44,1596,0.00,24.00,4.56,91,0.00,0,5.37,-8.85,12.66,1.84,5.49,0.74,71.9727
426938,-3.91,23.54,13.76,180,0.45,1643,0.00,32.00,4.90,91,0.00,0,5.80,-8.42,12.13,1.88,6.67,0.76,74.3805
427012,-3.91,16.42,13.76,180,0.46,1982,0.00,35.50,5.50,91,0.00,0,6.24,-7.98,14.70,1.96,7.45,0.82,76.4160
427084,-5.47,12.29,13.92,180,0.49,2244,0.00,35.50,6.70,91,0.00,0,7.25,-7.40,17.93,2.08,9.02,0.84,78.1281
427157,-4.69,13.09,13.76,180,0.56,2435,0.00,35.50,7.27,91,0.00,0,7.40,-7.25,20.12,2.14,9.80,0.86,78.8910
427232,-4.69,14.01,13.84,180,0.60,2414,0.00,35.00,8.24,91,0.00,0,7.69,-6.53,22.42,2.18,10.20,0.86,79.7028
427304,-4.69,14.24,13.84,180,0.58,2294,0.00,33.00,8.10,91,0.00,0,8.13,-6.38,22.99,2.20,10.20,0.88,80.8380
427376,-4.69,13.21,13.84,180,0.63,2372,0.00,32.00,7.96,91,0.00,0,8.27,-5.95,22.79,2.20,10.98,0.92,81.8176
427449,-4.69,13.67,13.84,180,0.68,2331,0.00,31.50,8.98,91,0.00,0,8.71,-5.66,24.69,2.28,11.76,0.92,83.0139
427522,-4.69,14.01,13.84,180,0.68,2339,0.00,31.00,9.04,91,0.00,0,9.00,-5.22,25.67,2.28,12.55,0.94,84.3201
427595,-4.69,13.78,13.76,180,0.69,2354,0.00,30.00,8.97,91,0.00,0,9.43,-4.93,26.51,2.30,12.94,0.98,84.9518
427668,-4.69,14.01,13.76,180,0.76,2369,0.00,29.50,9.60,91,0.00,0,9.72,-4.50,26.57,2.34,13.73,1.00,86.1694
427742,-4.69,14.13,13.84,180,0.77,2338,0.00,29.00,9.48,91,0.00,0,10.45,-4.21,29.79,2.36,14.12,1.00,87.2437
427815,-4.69,14.13,13.84,180,0.78,2362,0.00,29.00,9.57,91,0.00,0,10.74,-3.77,30.33,2.38,14.12,1.00,87.7838
427887,-4.69,14.47,13.84,180,0.81,2349,0.00,28.50,10.02,91,0.00,0,10.88,-3.63,30.55,2.36,14.51,1.02,88.1012
427961,-4.69,14.59,13.76,180,0.78,2358,0.00,28.50,10.10,91,0.00,0,11.03,-3.48,30.66,2.38,14.51,1.02,88.4766
428033,-3.91,14.59,13.76,180,0.80,2368,0.00,28.50,10.06,91,0.00,0,11.17,-3.34,30.99,2.38,14.51,1.02,88.6505
428107,-3.91,14.59,13.76,180,0.79,2358,0.00,28.50,10.16,91,0.00,0,11.32,-3.34,31.43,2.40,14.51,1.02,88.8031
428180,-3.91,14.59,13.84,180,0.81,2382,0.00,28.50,10.07,91,0.00,0,11.32,-3.19,31.43,2.40,14.51,1.02,89.0839
428253,-3.91,14.59,13.84,180,0.78,2378,0.00,28.50,10.15,91,0.00,0,11.46,-3.19,31.54,2.40,14.51,1.02,89.2609
428326,-3.91,14.70,13.84,180,0.81,2368,0.00,28.50,10.10,91,0.00,0,11.46,-3.19,31.87,2.40,14.90,1.02,89.4958
428399,-3.91,14.70,13.76,180,0.81,2394,0.00,28.50,10.21,91,0.00,0,11.61,-3.05,31.87,2.40,14.90,1.02,89.5142
428471,-3.91,14.70,13.76,180,0.81,2392,0.00,28.00,10.21,91,0.00,0,11.61,-2.90,32.10,2.42,14.90,1.02,89.5905
428545,-1.56,14.70,13.84,180,0.82,2380,0.00,28.00,10.78,91,0.00,0,11.75,-2.90,32.56,2.42,14.90,1.02,89.7614
428618,-1.56,14.81,13.76,180,0.83,2405,0.00,28.50,10.68,91,0.00,0,11.75,-2.90,32.68,2.42,14.90,1.02,89.7614
428691,-1.56,14.59,13.76,180,0.83,2384,0.00,28.00,10.71,91,0.00,0,11.75,-2.90,32.93,2.44,14.90,1.02,89.9902
428764,-1.56,14.47,13.76,180,0.83,2390,0.00,28.00,10.80,91,0.00,0,11.75,-2.76,33.06,2.42,14.90,1.02,90.0574
428837,-1.56,14.47,13.84,180,0.84,2410,0.00,27.50,10.75,91,0.00,0,11.90,-2.76,32.57,2.44,14.90,1.02,90.1611
428910,-1.56,14.47,13.76,180,0.83,2413,0.00,28.00,10.81,91,0.00,0,11.90,-2.76,33.29,2.44,14.90,1.02,90.2069
428983,-1.56,14.59,13.76,180,0.83,2415,0.00,28.00,10.82,91,0.00,0,11.90,-2.76,35.73,2.44,14.90,1.02,90.2954
429056,-1.56,14.59,13.84,180,0.84,2414,0.00,28.00,10.82,91,0.00,0,11.90,-2.76,33.54,2.44,14.90,1.02,90.2557
429130,-1.56,14.59,13.76,178,0.84,2423,0.00,28.00,10.86,91,0.00,0,12.04,-2.61,33.66,2.46,14.90,1.02,90.3931
429203,-1.56,14.70,13.76,178,0.84,2421,0.00,27.50,10.88,91,0.00,0,12.04,-2.61,34.01,2.46,14.90,1.02,90.4785
429276,-1.56,14.59,13.76,178,0.84,2428,0.00,28.00,10.91,91,0.00,0,12.04,-2.61,33.90,2.44,14.90,1.02,90.5090
429348,-1.56,14.59,13.84,178,0.84,2435,0.00,27.50,10.89,91,0.00,0,12.04,-2.61,34.01,2.46,14.90,1.02,90.4724
429422,-1.56,14.70,13.76,178,0.84,2430,0.00,28.00,11.44,91,0.00,0,12.04,-2.61,34.14,2.46,14.90,1.02,90.6036
429494,-1.56,14.70,13.84,178,0.82,2438,0.00,28.00,10.96,91,0.00,0,12.04,-2.61,34.51,2.46,14.90,1.02,90.5212
429568,-1.56,14.59,13.76,178,0.81,2448,0.00,27.50,10.97,91,0.00,0,12.04,-2.61,34.51,2.46,14.90,1.02,90.5670
429641,-1.56,14.70,13.76,178,0.84,2440,0.00,27.50,11.45,91,0.00,0,12.04,-2.61,34.51,2.46,14.90,1.02,90.6189
429714,-1.56,14.70,13.84,178,0.82,2468,0.00,28.00,11.06,91,0.00,0,12.04,-2.61,34.27,2.46,14.90,1.02,90.6097
429787,-1.56,14.59,13.76,178,0.85,2450,0.00,27.50,11.50,91,0.00,0,12.04,-2.61,34.75,2.46,14.90,1.02,90.6250
429860,-1.56,14.70,13.84,178,0.85,2450,0.00,27.50,11.07,91,0.00,0,12.04,-2.61,34.75,2.46,14.90,1.02,90.6616
429933,-1.56,14.59,13.84,178,0.85,2472,0.00,27.50,11.59,91,0.00,0,12.04,-2.61,34.63,2.46,14.90,1.02,90.6219
430006,-1.56,14.59,13.76,178,0.83,2468,0.00,28.00,11.07,91,0.00,0,12.04,-2.61,34.75,2.46,14.90,1.02,90.5945
430079,-1.56,14.59,13.84,178,0.84,2470,0.00,28.00,11.08,91,0.00,0,12.04,-2.61,34.14,2.46,14.90,1.02,90.5548
430152,-1.56,14.70,13.76,178,0.84,2473,0.00,28.00,11.18,91,0.00,0,12.04,-2.61,34.38,2.46,14.90,1.02,90.3717
430225,-1.56,14.70,13.84,178,0.81,2486,0.00,28.50,11.14,91,0.00,0,12.04,-2.76,34.03,2.44,14.12,1.00,90.1672
430297,-1.56,14.59,13.84,178,0.80,2479,0.00,28.50,10.58,91,0.00,0,11.75,-2.90,33.06,2.42,14.12,1.00,89.7888
430371,-1.56,14.59,13.84,178,0.80,2512,0.00,29.00,10.72,91,0.00,0,11.46,-3.19,32.68,2.42,13.73,1.00,89.5111
430444,-1.56,14.70,13.76,178,0.81,2495,0.00,28.50,10.65,91,0.00,0,11.46,-3.34,32.81,2.42,13.73,0.98,89.2792
430517,-1.56,14.81,13.84,178,0.77,2496,0.00,29.00,10.63,91,0.00,0,11.32,-3.48,32.45,2.42,13.73,0.98,89.1144
430590,-1.56,14.59,13.84,178,0.75,2492,0.00,29.50,10.17,91,0.00,0,11.17,-3.48,31.98,2.40,13.73,0.98,88.8306
430662,-1.56,14.70,13.84,178,0.72,2509,0.00,30.00,10.15,91,0.00,0,11.17,-3.77,31.43,2.36,12.94,0.96,88.3118
430735,-1.56,14.81,13.76,178,0.71,2503,0.00,30.50,10.12,91,0.00,0,10.88,-4.06,30.44,2.34,12.16,0.92,87.5702
430809,-1.56,14.81,13.84,178,0.67,2524,0.00,30.50,9.69,91,0.00,0,10.59,-4.50,30.00,2.28,10.98,0.90,85.9955
430882,-1.56,14.59,13.84,178,0.63,2526,0.00,32.00,9.16,91,0.00,0,10.16,-5.08,27.93,2.24,10.20,0.88,84.6313
430955,-2.34,14.47,13.76,178,0.59,2506,0.00,33.00,8.56,91,0.00,0,9.14,-5.51,24.13,2.22,9.41,0.84,83.2153
431028,-2.34,14.47,13.84,178,0.55,2519,0.00,34.00,8.06,91,0.00,0,8.56,-6.38,22.52,2.16,9.02,0.84,81.7535
431101,-2.34,14.59,13.76,178,0.53,2525,0.00,35.00,7.54,91,0.00,0,8.27,-6.67,21.72,2.14,8.63,0.82,80.6824
431174,-2.34,14.47,13.84,178,0.50,2524,0.00,35.50,6.98,91,0.00,0,7.98,-6.82,20.79,2.14,8.63,0.82,79.9530
431247,-2.34,14.59,13.76,178,0.49,2518,0.00,35.50,6.96,91,0.00,0,7.84,-7.11,20.79,2.14,8.63,0.82,79.3823
431320,-2.34,14.81,13.84,178,0.49,2508,0.00,35.50,7.02,91,0.00,0,7.55,-7.11,20.37,2.12,8.63,0.82,78.9795
431393,-4.69,15.16,13.76,178,0.48,2531,0.00,35.50,7.04,91,0.00,0,7.55,-7.25,20.37,2.12,8.63,0.82,78.6926
431465,-4.69,15.27,13.84,178,0.44,2512,0.00,35.50,6.97,91,0.00,0,7.40,-7.40,20.12,2.10,8.63,0.82,78.5187
431540,-4.69,14.93,13.84,178,0.47,2527,0.00,35.50,7.01,91,0.00,0,7.25,-7.40,20.20,2.10,8.63,0.82,78.2349
431611,-5.47,15.04,13.84,178,0.47,2516,0.00,35.50,6.98,91,0.00,0,7.11,-7.55,19.54,2.10,8.24,0.82,77.9999
431686,-5.47,14.93,13.84,178,0.46,2530,0.00,35.50,7.02,91,0.00,0,7.11,-7.69,19.54,2.10,8.24,0.82,77.6154
431758,-5.47,15.04,13.76,178,0.47,2532,0.00,35.50,6.96,91,0.00,0,6.96,-7.69,19.38,2.08,8.24,0.82,77.2888
431831,-5.47,15.16,13.76,178,0.45,2510,0.00,36.00,6.47,91,0.00,0,6.96,-7.84,19.47,2.08,8.24,0.80,77.1667
431904,-6.25,14.70,13.84,178,0.44,2528,0.00,36.00,6.47,91,0.00,0,6.82,-7.84,18.91,2.06,7.84,0.80,76.7517
431977,-6.25,14.70,13.76,178,0.42,2528,0.00,36.00,6.48,91,0.00,0,6.82,-8.13,18.47,2.04,7.45,0.78,76.2146
432050,-6.25,14.59,13.84,178,0.41,2532,0.00,36.00,6.46,91,0.00,0,6.53,-8.13,17.79,2.04,7.45,0.78,75.7507
432124,-6.25,14.81,13.76,178,0.41,2523,0.00,36.00,6.46,91,0.00,0,6.53,-8.27,17.10,2.02,7.06,0.78,75.5524
432196,-6.25,14.70,13.76,178,0.40,2520,0.00,36.00,5.91,91,0.00,0,6.24,-8.42,17.11,2.02,7.06,0.78,75.0916
432269,-6.25,14.70,13.84,178,0.40,2537,0.00,36.00,5.95,91,0.00,0,6.24,-8.56,16.83,2.02,7.06,0.78,74.9420
432342,-6.25,14.70,13.76,178,0.40,2518,0.00,36.00,5.91,91,0.00,0,6.09,-8.56,16.56,2.00,7.06,0.78,74.6948
432415,-6.25,14.59,13.84,178,0.38,2516,0.00,36.00,5.93,91,0.00,0,6.09,-8.71,16.69,2.00,6.67,0.76,74.4476
432489,-6.25,14.59,13.76,178,0.38,2525,0.00,36.00,5.93,91,0.00,0,5.95,-8.71,16.09,1.98,6.67,0.76,74.1455
432562,-6.25,14.59,13.84,178,0.38,2527,0.00,36.00,5.91,91,0.00,0,5.95,-8.85,16.02,1.96,6.67,0.76,73.8922
432635,-6.25,14.59,13.76,178,0.37,2518,0.00,36.00,5.36,91,0.00,0,5.80,-9.00,15.88,1.96,6.27,0.74,73.5260
432708,-6.25,14.70,13.84,178,0.36,2525,0.00,36.00,5.39,91,0.00,0,5.66,-9.00,17.89,1.94,6.27,0.74,73.2178
432781,-6.25,14.59,13.76,178,0.35,2529,0.00,36.00,5.40,91,0.00,0,5.66,-9.00,14.70,1.94,5.88,0.74,72.8851
432854,-6.25,14.59,13.76,178,0.37,2512,0.00,35.50,5.36,91,0.00,0,5.51,-9.14,14.53,1.92,5.88,0.74,72.5616
432927,-6.25,14.70,13.84,178,0.34,2513,0.00,35.50,5.36,91,0.00,0,5.37,-9.29,14.34,1.90,5.49,0.72,72.3602
432999,-6.25,14.70,13.76,178,0.33,2523,0.00,35.50,5.38,91,0.00,0,5.37,-9.43,14.11,1.92,5.49,0.72,72.0795
433073,-6.25,14.70,13.84,178,0.33,2526,0.00,35.50,5.35,91,0.00,0,5.22,-9.43,13.98,1.90,5.49,0.72,71.9360
433146,-6.25,14.70,13.84,178,0.33,2506,0.00,35.50,4.81,91,0.00,0,5.22,-9.43,13.98,1.90,5.49,0.72,71.6919
433219,-6.25,14.70,13.84,178,0.32,2506,0.00,35.50,4.82,91,0.00,0,5.22,-9.58,13.76,1.88,5.49,0.72,71.5607
433292,-6.25,14.59,13.84,178,0.31,2512,0.00,35.50,4.83,91,0.00,0,5.08,-9.58,13.52,1.86,5.10,0.70,71.3501
433365,-6.25,14.70,13.84,178,0.30,2503,0.00,35.50,4.81,91,0.00,0,5.08,-9.72,15.07,1.84,4.31,0.68,71.2799
433438,-6.25,14.59,13.84,178,0.26,2490,0.00,35.50,4.78,91,0.00,0,4.64,-10.01,11.49,1.78,3.53,0.66,71.2494
433511,-6.25,14.70,13.84,178,0.26,2503,0.00,35.50,4.27,91,0.00,0,4.50,-10.16,10.93,1.76,3.14,0.64,71.2708
433584,-6.25,14.59,13.84,178,0.26,2496,0.00,35.50,4.26,91,0.00,0,4.35,-10.45,10.72,1.76,3.14,0.64,71.2219
433657,-6.25,14.59,13.84,178,0.28,2478,0.00,35.50,4.28,91,0.00,0,4.21,-10.45,10.62,1.74,2.75,0.62,71.2616
433731,-6.25,14.81,13.84,178,0.24,2506,0.00,35.50,4.26,91,0.00,0,4.21,-10.74,9.87,1.70,2.35,0.62,71.2463
433804,-6.25,15.04,13.84,178,0.22,2499,0.00,35.00,3.71,91,0.00,0,3.92,-10.74,9.47,1.66,1.96,0.60,71.2341
433877,-6.25,14.59,13.84,178,0.19,2482,0.00,34.50,0.00,90,0.00,0,3.92,-10.88,9.30,1.60,0.78,0.56,71.2402
433950,-6.25,14.47,13.84,178,0.16,2482,0.00,32.00,0.00,90,0.00,0,3.77,-11.17,8.14,1.54,0.00,0.54,71.2128
434022,-6.25,14.70,13.84,178,0.16,2502,0.00,30.00,0.00,90,0.00,0,3.48,-11.32,6.73,1.52,0.00,0.54,71.2402
434095,-6.25,15.62,13.84,178,0.17,2471,0.00,27.00,0.00,90,0.00,0,3.34,-11.32,6.81,1.54,0.00,0.54,71.2158
434168,-6.25,17.46,13.84,178,0.17,2493,0.00,25.00,0.00,90,0.00,0,3.34,-11.32,6.92,1.54,0.00,0.54,71.2067
434242,-6.25,19.18,13.84,178,0.16,2481,0.00,22.50,0.00,90,0.00,0,3.34,-11.32,6.70,1.52,0.00,0.54,71.2067
434316,-6.25,22.16,13.84,178,0.17,2471,0.00,20.00,0.00,90,0.00,0,3.34,-11.32,6.77,1.52,0.00,0.54,71.1487
434389,-6.25,25.04,13.84,178,0.16,2460,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.77,1.52,0.00,0.54,71.1487
434461,-6.25,25.38,13.84,178,0.17,2472,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.73,1.52,0.00,0.54,71.1395
434534,-6.25,25.38,13.84,178,0.17,2455,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.77,1.52,0.00,0.54,71.1365
434607,-6.25,24.46,13.84,178,0.17,2468,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.77,1.52,0.00,0.54,71.1273
434680,-6.25,23.89,13.84,178,0.16,2460,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.77,1.52,0.00,0.54,71.1517
434753,-6.25,23.77,13.84,178,0.17,2446,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.73,1.52,0.00,0.54,71.1334
434826,-6.25,23.54,13.84,178,0.16,2455,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.70,1.52,0.00,0.54,71.1304
434899,-6.25,23.66,13.84,178,0.17,2451,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.70,1.52,0.00,0.54,71.1151
434972,-6.25,23.66,13.84,178,0.17,2436,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.70,1.52,0.00,0.54,71.1090
435045,-6.25,24.00,13.84,178,0.17,2444,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.73,1.52,0.00,0.54,71.0999
435118,-6.25,24.00,13.84,178,0.17,2440,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.73,1.52,0.00,0.54,71.0815
435192,-6.25,24.00,13.84,178,0.17,2422,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.77,1.52,0.00,0.54,71.0876
435265,-6.25,23.66,13.84,178,0.17,2429,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.70,1.52,0.00,0.54,71.0724
435337,-6.25,24.12,13.84,178,0.17,2421,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.70,1.52,0.00,0.54,71.0663
435411,-6.25,23.66,13.84,178,0.17,2425,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.70,1.52,0.00,0.54,71.0510
435484,-6.25,23.77,13.84,178,0.17,2410,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.66,1.52,0.00,0.54,71.0297
435556,-6.25,23.43,13.76,178,0.17,2399,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.70,1.52,0.00,0.54,71.0022
435630,-6.25,24.00,13.84,178,0.17,2418,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.70,1.52,0.00,0.54,70.9991
435703,-6.25,23.77,13.76,178,0.17,2400,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.70,1.52,0.00,0.54,71.0144
435776,-6.25,23.77,13.84,178,0.17,2418,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.66,1.52,0.00,0.54,70.9808
435849,-6.25,23.66,13.76,178,0.17,2404,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.62,1.52,0.00,0.54,70.9717
435923,-6.25,23.66,13.84,178,0.17,2395,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.70,1.52,0.00,0.54,70.9595
435995,-6.25,24.00,13.84,178,0.17,2382,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.70,1.52,0.00,0.54,70.9412
436068,-6.25,23.66,13.76,178,0.17,2378,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.62,1.52,0.00,0.54,70.9747
436141,-6.25,23.77,13.84,178,0.17,2388,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.55,1.52,0.00,0.54,70.9625
436214,-6.25,23.66,13.76,178,0.17,2375,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.62,1.52,0.00,0.54,70.9473
436288,-6.25,24.00,13.84,178,0.17,2379,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.59,1.52,0.00,0.54,70.9290
436361,-6.25,23.66,13.76,178,0.17,2366,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.55,1.52,0.00,0.54,70.9320
436435,-6.25,23.89,13.84,178,0.17,2361,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.55,1.52,0.00,0.54,70.8984
436507,-6.25,23.89,13.84,178,0.17,2360,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.55,1.50,0.00,0.54,70.8832
436579,-6.25,23.89,13.84,178,0.17,2364,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.51,1.50,0.00,0.54,70.8832
436654,-6.25,23.66,13.84,178,0.17,2350,0.00,15.50,0.00,90,0.00,0,3.34,-11.32,6.51,1.50,0.00,0.54,70.8588
436727,-6.25,23.66,13.84,178,0.17,2354,0.00,15.50,0.00,90,0.00,0,3.48,-11.17,6.48,1.50,0.00,0.54,70.8801
436799,-6.25,23.54,13.84,178,0.17,2342,0.00,15.50,0.00,90,0.00,0,3.48,-11.17,6.48,1.50,0.00,0.54,70.8618
436873,-6.25,23.77,13.84,178,0.17,2336,0.00,15.50,0.00,90,0.00,0,3.48,-11.17,6.51,1.50,0.00,0.54,70.8618
436946,-6.25,23.89,13.84,178,0.18,2345,0.00,15.50,0.00,90,0.00,0,3.48,-11.17,6.59,1.52,0.00,0.56,70.8649
437019,-6.25,23.89,13.84,178,0.20,2337,0.00,15.50,0.00,90,0.00,0,3.48,-11.03,6.88,1.58,0.78,0.58,70.8221
437092,-6.25,23.77,13.84,178,0.21,2341,0.00,16.50,3.47,90,0.00,0,3.63,-10.88,7.41,1.60,1.18,0.60,70.8130
437166,-6.25,23.54,13.84,178,0.23,2335,0.00,19.00,3.49,90,0.00,0,3.77,-10.88,8.34,1.64,1.57,0.62,70.8313
437238,-6.25,23.43,13.84,178,0.24,2321,0.00,21.00,3.96,90,0.00,0,4.06,-10.59,9.17,1.68,2.35,0.62,70.8069
437311,-6.25,23.77,13.84,178,0.22,2338,0.00,23.50,3.99,90,0.00,0,4.06,-10.59,9.42,1.68,2.75,0.64,70.8160
437384,-6.25,23.66,13.84,178,0.26,2318,0.00,25.50,3.96,90,0.00,0,4.06,-10.45,9.74,1.70,3.14,0.64,70.8099
437456,-6.25,22.51,13.84,178,0.27,2325,0.00,28.50,4.48,90,0.00,0,4.21,-10.30,9.92,1.72,3.14,0.66,70.8038
437531,-6.25,17.34,13.84,178,0.28,2332,0.00,34.00,4.45,90,0.00,0,4.35,-10.16,10.37,1.74,3.53,0.66,70.7886
437603,-6.25,14.47,13.84,178,0.29,2317,0.00,34.00,4.48,90,0.00,0,4.50,-10.16,10.82,1.78,3.92,0.68,70.8038
437676,-6.25,14.24,13.84,178,0.30,2335,0.00,34.50,4.47,90,0.00,0,4.50,-10.01,11.13,1.80,4.31,0.68,70.8527
437749,-6.25,13.90,13.84,178,0.32,2330,0.00,34.50,4.48,90,0.00,0,4.64,-9.87,11.49,1.82,4.71,0.70,70.7733
437824,-6.25,13.78,13.84,178,0.32,2293,0.00,34.50,4.89,90,0.00,0,4.79,-9.72,12.51,1.84,4.71,0.70,70.7886
437896,-6.25,13.78,13.84,178,0.33,2329,0.00,35.00,4.47,90,0.00,0,5.08,-9.58,12.51,1.84,5.10,0.72,70.9991
437969,-6.25,13.90,13.84,178,0.34,2300,0.00,34.50,4.91,90,0.00,0,5.08,-9.43,12.73,1.86,5.10,0.72,71.2891
438041,-6.25,13.90,13.84,178,0.34,2315,0.00,35.00,4.91,90,0.00,0,5.22,-9.43,12.94,1.86,5.49,0.72,71.5271
438115,-6.25,14.01,13.84,178,0.33,2303,0.00,35.00,4.93,90,0.00,0,5.22,-9.29,13.05,1.86,5.49,0.72,71.7529
438187,-6.25,14.24,13.84,178,0.35,2311,0.00,35.00,4.93,90,0.00,0,5.37,-9.29,12.83,1.86,5.49,0.72,71.8262
438260,-6.25,14.36,13.84,178,0.35,2312,0.00,35.00,4.90,90,0.00,0,5.37,-9.29,13.10,1.88,5.49,0.72,72.0245
438333,-6.25,14.59,13.84,178,0.35,2298,0.00,35.00,4.95,90,0.00,0,5.37,-9.14,13.58,1.88,5.88,0.74,72.2900
438407,-6.25,14.59,13.84,178,0.36,2300,0.00,35.00,4.91,90,0.00,0,5.51,-9.14,13.75,1.90,5.88,0.74,72.5494
