Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Knock Count (Combined) (Knock Events),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Throttle Sensor Voltage (V),A/F Learning #1 (%)
236106,14.59,13.84,174,2912,74.90,36.50,9.94,31,0.00,9.00,11.76,75,0.60,0.00,0,0.0,-5.66,29.24,0.00,0.92,-1.56
236184,14.59,13.76,174,2925,74.90,36.50,10.00,31,0.00,9.00,11.76,75,0.60,0.00,0,0.0,-5.51,29.13,0.00,0.92,-1.56
236261,14.70,13.84,174,2912,74.90,36.50,9.94,31,0.00,9.14,11.76,75,0.60,0.00,0,0.0,-5.51,29.46,0.00,0.92,-1.56
236339,14.59,13.84,174,2909,74.90,36.50,9.93,31,0.00,9.00,11.76,75,0.60,0.00,0,0.0,-5.66,29.46,0.00,0.92,-1.56
236418,14.59,13.76,174,2910,74.90,36.50,9.93,31,0.00,9.00,11.76,75,0.61,0.00,0,0.0,-5.51,29.68,0.00,0.92,-1.56
236495,14.59,13.76,174,2922,74.90,36.50,9.97,31,0.00,9.14,11.76,75,0.61,0.00,0,0.0,-5.51,29.35,0.00,0.92,-1.56
236572,14.59,13.76,174,2920,74.90,36.50,9.96,31,0.00,9.14,11.76,75,0.61,0.00,0,0.0,-5.51,29.24,0.00,0.92,-1.56
236650,14.59,13.84,174,2907,74.90,36.50,9.92,31,0.00,9.14,11.76,75,0.60,0.00,0,0.0,-5.51,29.46,0.00,0.92,-1.56
236726,14.59,13.76,174,2902,74.90,36.50,9.91,31,0.00,9.14,11.76,75,0.61,0.00,0,0.0,-5.51,29.35,0.00,0.92,-1.56
236805,14.59,13.76,174,2902,74.90,36.50,9.91,31,0.00,9.14,11.76,75,0.61,0.00,0,0.0,-5.51,29.46,0.00,0.92,-1.56
236882,14.59,13.76,174,2916,74.90,36.50,9.95,31,0.00,9.14,11.76,75,0.61,0.00,0,0.0,-5.51,29.46,0.00,0.92,-1.56
236959,14.59,13.76,174,2912,74.90,36.50,9.94,31,0.00,9.14,11.76,75,0.61,0.00,0,0.0,-5.51,29.57,0.00,0.92,-1.56
237037,14.47,13.84,174,2899,74.90,36.50,9.88,31,0.00,9.14,11.76,75,0.62,0.00,0,0.0,-5.51,29.46,0.00,0.92,-1.56
237114,14.59,13.76,174,2891,74.90,36.00,10.48,31,0.00,9.29,11.76,75,0.62,0.00,0,0.0,-5.37,30.22,0.00,0.92,-1.56
237193,14.59,13.76,174,2893,74.90,36.50,9.88,31,0.00,9.14,11.76,75,0.62,0.00,0,0.0,-5.51,29.68,0.00,0.92,-1.56
237271,14.47,13.84,174,2904,74.90,36.00,10.53,31,0.00,9.29,11.76,75,0.61,0.00,0,0.0,-5.37,29.57,0.00,0.92,-1.56
237349,14.47,13.84,174,2893,74.90,36.50,9.88,31,0.00,9.29,11.76,75,0.62,0.00,0,0.0,-5.37,29.68,0.00,0.94,-1.56
237427,14.47,13.76,174,2884,74.90,36.00,9.88,31,0.00,9.29,12.16,75,0.62,0.00,0,0.0,-5.37,30.13,0.00,0.92,-1.56
237503,14.70,13.76,174,2882,74.90,36.00,10.45,31,0.00,9.29,12.16,75,0.62,0.00,0,0.0,-5.37,30.13,0.00,0.94,-1.56
237581,14.59,13.76,174,2880,74.90,35.50,10.44,31,0.00,9.29,12.16,75,0.63,0.00,0,0.0,-5.37,30.33,0.00,0.94,-1.56
237659,14.47,13.84,174,2892,74.90,35.50,10.49,31,0.00,9.29,12.16,75,0.63,0.00,0,0.0,-5.37,30.33,0.00,0.94,-1.56
237738,14.47,13.76,174,2890,74.90,35.50,10.48,31,0.00,9.29,12.16,75,0.63,0.00,0,0.0,-5.22,30.33,0.00,0.94,-1.56
237815,14.36,13.76,174,2888,74.90,35.50,10.47,31,0.00,9.43,12.16,74,0.63,0.00,0,0.0,-5.22,30.33,0.00,0.94,-1.56
237892,14.59,13.76,174,2871,74.90,35.50,10.41,31,0.00,9.43,12.16,74,0.64,0.00,0,0.0,-5.22,30.88,0.00,0.94,-1.56
237970,14.59,13.76,174,2872,74.90,35.50,10.42,31,0.00,9.43,12.16,74,0.64,0.00,0,0.0,-5.22,30.33,0.00,0.94,-1.56
238047,14.47,13.76,174,2868,74.90,35.50,10.40,31,0.00,9.43,12.16,74,0.64,0.00,0,0.0,-5.22,30.55,0.00,0.94,-1.56
238126,14.47,13.76,174,2874,74.90,35.50,10.42,31,0.00,9.43,12.16,74,0.64,0.00,0,0.0,-5.08,30.55,0.00,0.94,-1.56
238204,14.70,13.76,174,2877,74.90,35.50,10.43,31,0.00,9.58,12.16,74,0.64,0.00,0,0.0,-5.08,30.88,0.00,0.94,-1.56
238281,14.70,13.76,174,2860,74.90,35.50,10.43,31,0.00,9.58,12.16,74,0.66,0.00,0,0.0,-5.08,30.99,0.00,0.94,-1.56
238359,14.59,13.76,174,2846,74.90,34.50,10.32,31,0.00,9.58,12.55,74,0.65,0.00,0,0.0,-5.08,31.87,0.00,0.94,-1.56
238436,14.59,13.68,174,2864,74.90,35.00,10.38,31,0.00,9.72,12.55,74,0.66,0.00,0,0.0,-4.93,31.43,0.00,0.96,-1.56
238515,14.36,13.76,174,2858,74.90,35.00,10.97,31,0.00,9.72,12.94,74,0.68,0.00,0,0.0,-4.79,32.09,0.00,0.96,-1.56
238593,14.47,13.68,174,2860,74.90,34.50,10.98,31,0.00,9.87,12.94,74,0.68,0.00,0,0.0,-4.79,32.21,0.00,0.96,-1.56
238669,14.59,13.68,174,2860,74.90,34.00,10.99,31,0.00,9.87,12.94,74,0.69,0.00,0,0.0,-4.64,32.81,0.00,0.96,-1.56
238747,14.59,13.76,174,2856,74.90,34.00,10.97,31,0.00,10.16,13.33,73,0.71,0.00,0,0.0,-4.50,33.42,0.00,0.98,-1.56
238825,14.47,13.68,174,2856,74.90,34.00,11.58,31,0.00,10.30,13.73,73,0.72,0.00,0,0.0,-4.35,33.66,0.00,0.98,-1.56
238902,14.36,13.76,174,2841,74.90,33.50,11.51,31,0.00,10.30,13.73,73,0.73,0.00,0,0.0,-4.21,34.88,0.00,1.00,-1.56
238980,14.47,13.68,174,2841,74.90,33.00,11.51,31,0.00,10.45,14.12,73,0.75,0.00,0,0.0,-3.92,35.35,0.00,1.00,-1.56
239058,14.47,13.76,174,2833,74.90,32.50,12.10,31,0.00,10.74,14.12,73,0.77,0.00,0,0.0,-3.77,35.72,0.00,1.00,-1.56
239136,14.47,13.76,174,2849,74.90,32.00,12.16,31,0.00,11.03,14.51,73,0.78,0.00,0,0.0,-3.63,36.56,0.00,1.02,0.00
239213,14.47,13.76,174,2843,74.90,32.00,12.13,31,0.00,11.17,14.51,73,0.79,0.00,0,0.0,-3.48,36.69,0.00,1.02,0.00
239291,14.13,13.76,174,2841,74.90,32.00,12.12,31,0.00,11.32,14.90,73,0.80,0.00,0,0.0,-3.34,37.17,0.00,1.02,0.00
239368,14.36,13.84,174,2841,74.90,31.50,12.73,31,0.00,11.46,15.29,73,0.83,0.00,0,0.0,-3.05,39.12,0.00,1.04,0.00
239445,14.36,13.68,174,2840,74.90,31.00,13.33,31,0.00,11.61,15.69,73,0.84,0.00,0,0.0,-2.90,39.25,0.00,1.04,0.00
239523,14.47,13.76,174,2825,74.90,30.50,13.32,31,0.00,11.75,15.69,73,0.86,0.00,0,0.0,-2.61,40.62,0.00,1.06,0.00
239601,14.36,13.84,174,2820,74.90,29.50,13.84,31,0.00,12.19,16.08,73,0.87,0.00,0,2.2,-2.47,40.75,0.00,1.06,0.00
239678,14.13,13.76,174,2822,74.90,29.50,13.85,31,0.00,12.33,16.47,72,0.88,0.00,0,5.8,-2.32,41.30,0.00,1.06,0.00
239756,14.36,13.76,174,2818,74.90,29.00,13.83,31,0.00,12.48,16.47,72,0.90,0.00,0,9.0,-2.03,42.43,0.00,1.08,0.00
239834,14.47,13.76,174,2821,74.90,28.50,14.44,31,0.00,12.62,16.47,72,0.91,0.00,0,11.9,-1.89,42.74,0.00,1.08,0.00
239912,14.24,13.76,174,2828,74.90,27.50,13.87,31,0.00,12.77,16.47,72,0.93,0.00,0,14.0,-1.74,43.41,0.00,1.08,0.00
239990,14.36,13.76,174,2832,74.90,28.00,14.50,31,0.00,13.06,16.86,72,0.94,0.00,0,17.3,-1.60,43.49,0.00,1.08,0.00
240067,14.36,13.76,174,2822,74.90,27.00,14.45,31,0.00,13.06,16.86,72,0.94,0.00,0,19.4,-1.60,43.91,0.00,1.08,0.00
240145,14.36,13.84,174,2825,74.90,27.00,14.46,31,0.00,13.20,16.86,72,0.95,0.00,0,22.3,-1.31,44.30,0.00,1.10,0.00
240222,14.36,13.76,174,2827,74.90,27.00,14.47,31,0.00,13.35,17.25,72,0.97,0.00,0,24.5,-1.16,45.56,0.00,1.10,0.00
240300,14.36,13.76,174,2828,74.90,26.00,14.48,31,0.00,13.49,17.25,72,0.98,0.00,0,27.7,-1.02,45.88,0.00,1.10,0.00
240378,14.47,13.84,174,2812,74.90,25.00,14.99,31,0.00,13.64,17.65,72,0.99,0.00,0,30.2,-0.87,46.56,0.00,1.12,0.00
240454,14.36,13.76,174,2815,74.90,24.50,15.61,31,0.00,13.93,17.65,72,1.01,0.00,0,34.2,-0.73,47.29,0.00,1.12,0.00
240532,14.24,13.84,174,2811,74.90,24.00,15.59,31,0.00,13.93,18.04,72,1.02,0.00,0,36.7,-0.73,47.56,0.00,1.12,0.00
240611,14.36,13.76,174,2802,74.90,24.00,15.54,31,0.00,14.07,18.04,72,1.04,0.00,0,39.6,-0.44,48.59,0.00,1.12,0.00
240687,14.47,13.76,174,2814,74.90,23.50,15.61,31,0.00,14.22,18.43,72,1.06,0.00,0,41.7,-0.29,49.10,0.00,1.14,0.00
240766,14.36,13.76,174,2818,74.90,22.50,15.62,31,0.00,14.36,18.43,72,1.06,0.00,0,44.2,-0.15,49.77,0.00,1.14,0.00
240844,14.36,13.84,174,2816,74.90,22.00,16.22,31,0.00,14.51,18.82,72,1.07,0.00,0,47.1,-0.15,49.90,0.00,1.14,0.00
240921,14.36,13.76,174,2818,74.90,21.00,16.23,31,0.00,14.65,18.82,72,1.08,0.00,0,49.3,0.00,50.81,0.00,1.16,0.00
241000,14.36,13.84,174,2817,74.90,21.00,18.03,31,0.00,14.80,19.22,72,1.10,0.00,0,50.9,0.29,48.90,0.00,1.16,0.00
241078,14.24,13.60,174,2816,100.00,20.50,18.02,31,0.00,14.95,19.22,72,1.12,0.00,0,52.0,0.44,52.17,0.00,1.16,0.00
241154,13.21,13.68,174,2816,100.00,20.00,18.02,31,0.00,15.09,19.61,72,1.12,0.00,0,53.2,0.58,52.62,0.00,1.18,0.00
241232,12.52,13.76,174,2813,100.00,19.00,18.60,31,0.00,15.38,19.61,72,1.14,0.00,0,54.2,0.73,53.37,0.00,1.18,0.00
241310,12.40,13.68,174,2802,100.00,19.00,19.12,31,0.00,15.53,20.00,72,1.17,0.00,0,55.7,0.87,53.65,0.00,1.20,0.00
241388,12.40,13.68,174,2811,100.00,17.50,19.19,31,0.00,15.82,20.39,72,1.18,0.00,0,57.1,1.16,54.98,0.00,1.20,0.00
241465,12.40,13.68,174,2804,100.00,17.50,19.74,31,0.00,15.96,20.78,72,1.21,0.00,0,58.9,1.45,56.43,0.00,1.22,0.00
241543,12.29,13.68,174,2809,100.00,17.50,20.37,31,0.00,16.11,21.18,71,1.23,0.00,0,60.2,1.60,56.95,0.00,1.22,0.00
241621,12.29,13.68,174,2816,100.00,16.50,20.40,31,0.00,16.25,21.57,71,1.24,0.00,0,62.0,1.89,58.39,0.00,1.24,0.00
241699,12.17,13.68,174,2816,100.00,15.50,21.03,31,0.00,16.83,21.96,71,1.27,0.00,0,63.6,2.18,59.01,0.00,1.26,0.00
241776,12.17,13.68,174,2817,100.00,15.50,21.64,31,0.00,16.98,22.35,71,1.29,0.00,0,65.3,2.32,59.84,0.00,1.26,0.00
241854,12.06,13.68,174,2814,100.00,15.50,21.61,31,0.00,17.12,22.75,71,1.31,0.00,0,67.2,2.76,59.13,0.00,1.28,0.00
241932,11.94,13.68,174,2824,100.00,15.50,22.29,31,0.00,17.41,22.75,71,1.33,0.00,0,68.4,2.90,62.17,0.00,1.28,0.00
242010,11.94,13.60,174,2812,100.00,15.00,22.27,31,0.00,17.56,23.14,71,1.34,0.00,0,69.6,3.05,62.77,0.00,1.28,0.00
242088,11.83,13.68,174,2820,100.00,15.00,22.35,31,0.00,17.85,23.14,71,1.36,0.00,0,70.8,3.19,63.44,0.39,1.30,0.00
242165,11.71,13.68,174,2818,100.00,14.50,23.45,31,0.00,17.99,23.53,71,1.37,0.00,0,71.8,3.34,63.88,0.39,1.30,0.00
242244,11.71,13.76,174,2820,100.00,14.50,23.47,31,0.00,17.99,23.53,71,1.38,0.00,0,72.7,3.48,64.97,0.78,1.30,0.00
242321,11.60,13.60,174,2820,100.00,14.50,23.46,31,0.00,18.14,23.92,71,1.39,0.00,0,73.8,3.63,65.73,1.18,1.30,0.00
242399,11.71,13.60,174,2824,100.00,14.00,24.09,31,0.00,18.28,23.92,71,1.41,0.00,0,74.3,3.77,66.16,1.18,1.30,0.00
242477,11.71,13.68,174,2838,100.00,14.00,24.21,31,0.00,18.43,23.92,72,1.42,0.00,0,75.3,3.77,66.72,1.57,1.32,0.00
242553,11.60,13.68,174,2843,100.00,14.00,24.86,31,0.00,18.57,23.92,72,1.43,0.00,0,76.1,3.92,67.32,1.57,1.32,0.00
242631,11.60,13.68,174,2841,100.00,14.00,24.85,31,0.00,18.57,24.31,72,1.43,0.00,0,76.6,3.92,67.51,1.57,1.32,0.00
242709,11.48,13.68,174,2831,100.00,14.00,24.76,31,0.00,18.72,24.31,72,1.44,0.00,0,77.1,4.06,67.89,1.96,1.32,0.00
242787,11.60,13.68,174,2835,100.00,14.00,24.80,31,0.00,18.72,24.31,72,1.44,0.00,0,77.6,4.06,68.30,1.96,1.32,0.00
242865,11.48,13.68,174,2832,100.00,13.50,24.82,31,0.00,18.72,24.71,72,1.45,0.00,0,77.9,4.21,68.28,2.35,1.34,0.00
242944,11.48,13.68,174,2831,100.00,13.50,25.37,31,0.00,18.86,24.71,72,1.45,0.00,0,78.2,4.21,68.42,2.35,1.34,0.00
243021,11.48,13.68,174,2833,100.00,13.50,25.38,31,0.00,18.86,24.71,72,1.45,0.00,0,78.4,4.21,68.55,2.35,1.34,0.00
243099,11.48,13.68,174,2841,100.00,13.50,25.45,31,0.00,18.86,24.71,72,1.46,0.00,0,78.8,4.21,69.29,2.35,1.34,0.00
243175,11.48,13.68,174,2850,100.00,13.50,25.54,31,0.00,18.86,24.71,72,1.46,0.00,0,79.0,4.35,69.44,0.00,1.34,0.00
243253,11.37,13.68,174,2852,100.00,13.50,25.61,31,0.00,19.01,24.71,72,1.46,0.00,0,79.1,4.35,69.41,0.00,1.34,0.00
243331,11.37,13.68,174,2856,100.00,13.50,25.59,31,0.00,19.01,24.71,72,1.46,0.00,0,79.1,4.35,69.47,0.00,1.34,0.00
243409,11.37,13.68,174,2846,100.00,13.50,25.50,31,0.00,19.01,24.71,72,1.46,0.00,0,79.4,4.35,69.42,0.00,1.34,0.00
243485,11.37,13.68,174,2840,100.00,13.50,25.44,31,0.00,19.01,24.71,72,1.46,0.00,0,79.4,4.35,69.48,0.00,1.34,0.00
243563,11.37,13.68,174,2842,100.00,13.50,25.46,31,0.00,19.01,24.71,72,1.46,0.00,0,79.5,4.35,69.32,0.00,1.34,0.00
243641,11.37,13.68,174,2848,100.00,13.50,25.52,31,0.00,19.01,24.71,72,1.46,0.00,0,79.5,4.35,69.76,0.00,1.34,0.00
243719,11.37,13.68,174,2866,100.00,13.50,25.65,31,0.00,19.01,24.71,72,1.46,0.00,0,79.5,4.35,69.90,0.00,1.34,0.00
243796,11.37,13.68,174,2864,100.00,13.50,25.66,31,0.00,19.01,24.71,72,1.46,0.00,0,79.5,4.35,69.76,0.00,1.34,0.00
243874,11.37,13.68,174,2868,100.00,13.50,25.70,31,0.00,19.01,24.71,72,1.46,0.00,0,79.5,4.35,69.92,0.00,1.34,0.00
243951,11.25,13.68,174,2850,100.00,13.50,25.54,31,0.00,19.01,24.71,73,1.46,0.00,0,79.4,4.35,69.84,0.00,1.34,0.00
244029,11.37,13.68,174,2869,100.00,13.50,25.71,31,0.00,19.01,24.71,73,1.46,0.00,0,79.5,4.35,69.65,0.00,1.34,0.00
244106,11.37,13.68,174,2862,100.00,13.50,25.62,31,0.00,19.01,24.71,73,1.46,0.00,0,79.4,4.35,69.93,0.00,1.34,0.00
244184,11.37,13.68,174,2872,100.00,13.50,25.74,31,0.00,19.01,24.71,73,1.46,0.00,0,79.1,4.35,69.76,0.00,1.34,0.00
244262,11.37,13.68,174,2888,100.00,13.50,25.87,31,0.00,19.01,24.71,73,1.46,0.00,0,79.2,4.35,70.16,0.00,1.34,0.00
244340,11.37,13.68,174,2881,100.00,13.50,25.82,31,0.00,19.01,24.71,73,1.46,0.00,0,79.4,4.35,69.70,0.00,1.34,0.00
244419,11.37,13.68,174,2866,100.00,13.50,25.68,31,0.00,19.01,24.71,73,1.46,0.00,0,79.4,4.35,70.19,0.00,1.34,0.00
244496,11.25,13.68,174,2866,100.00,13.50,25.78,31,0.00,19.01,24.71,73,1.46,0.00,0,79.4,4.35,69.78,0.00,1.34,0.00
244573,11.37,13.68,174,2866,100.00,13.50,25.68,31,0.00,19.01,24.71,73,1.46,0.00,0,79.2,4.35,69.96,0.00,1.34,0.00
244651,11.37,13.68,174,2898,100.00,13.50,25.96,31,0.00,19.01,25.10,73,1.46,0.00,0,79.2,4.35,70.40,0.00,1.34,0.00
244729,11.37,13.68,174,2896,100.00,13.50,25.95,31,0.00,19.01,24.71,73,1.46,0.00,0,79.4,4.35,70.25,0.00,1.34,0.00
244807,11.37,13.68,174,2892,100.00,13.50,25.91,30,0.00,19.01,24.71,73,1.46,0.00,0,79.2,4.35,69.87,0.00,1.34,0.00
244885,11.37,13.68,174,2878,100.00,13.50,25.78,30,0.00,19.01,24.71,73,1.45,0.00,0,79.2,4.35,70.21,0.00,1.34,0.00
244963,11.25,13.68,174,2888,100.00,13.50,25.87,30,0.00,19.01,24.71,73,1.45,0.00,0,79.1,4.35,70.03,0.00,1.34,0.00
245040,11.37,13.68,174,2894,100.00,13.50,25.93,30,0.00,18.86,24.71,73,1.45,0.00,0,78.7,4.21,69.98,0.00,1.34,0.00
245118,11.37,13.60,174,2904,100.00,14.00,25.40,30,0.00,18.86,24.31,73,1.44,0.00,0,78.2,4.21,69.97,0.00,1.32,0.00
245195,11.25,13.68,174,2909,100.00,14.00,25.44,30,0.00,18.72,23.53,73,1.42,0.00,0,77.2,3.92,71.05,0.00,1.30,0.00
245274,11.25,13.68,174,2899,100.00,14.00,24.74,30,0.00,18.57,22.35,73,1.37,0.00,0,75.8,3.48,66.63,0.00,1.26,0.00
245351,11.37,13.60,174,2896,100.00,15.50,23.53,30,0.00,18.14,20.78,73,1.31,0.00,0,72.4,3.05,64.28,0.00,1.20,0.00
245429,11.48,13.68,174,2912,100.00,16.00,22.99,30,0.00,16.98,18.43,73,1.19,0.00,0,66.9,2.32,60.23,0.00,1.14,0.00
245505,11.48,13.68,174,2918,100.00,19.00,19.30,30,0.00,15.96,16.47,73,1.10,0.00,0,59.9,1.31,55.99,0.00,1.08,0.00
245584,11.71,13.68,174,2916,100.00,22.00,18.04,30,0.00,15.24,15.29,73,0.98,0.00,0,52.0,-0.44,51.40,0.00,1.04,0.00
245662,11.94,13.68,174,2902,100.00,26.00,15.48,30,0.00,14.22,13.33,73,0.85,0.00,0,36.7,-1.60,41.01,0.00,0.98,0.00
245739,12.06,13.76,174,2904,74.90,32.00,13.63,30,0.00,13.06,12.16,73,0.77,0.00,0,11.1,-2.47,36.51,0.00,0.94,0.00
245817,13.21,13.84,174,2910,74.90,33.00,12.42,30,0.00,11.46,11.76,73,0.73,0.00,0,0.0,-3.19,33.89,0.00,0.92,0.00
245894,13.32,13.76,174,2917,74.90,34.00,11.20,30,0.00,10.88,10.98,73,0.68,0.00,0,0.0,-3.77,32.68,0.00,0.90,0.00
245972,13.32,13.76,174,2917,74.90,35.00,10.58,30,0.00,10.45,10.98,73,0.63,0.00,0,0.0,-4.21,31.32,0.00,0.90,-1.56
246050,13.55,13.84,174,2901,74.90,36.00,9.90,30,0.00,10.01,10.98,73,0.61,0.00,0,0.0,-4.79,29.46,0.00,0.88,-1.56
246128,14.24,13.76,174,2904,74.90,36.50,9.91,30,0.00,9.87,10.59,73,0.61,0.00,0,0.0,-5.08,29.57,0.00,0.88,-1.56
246206,14.47,13.76,174,2904,74.90,36.50,9.88,30,0.00,9.58,10.59,73,0.58,0.00,0,0.0,-5.22,28.69,0.00,0.88,-1.56
246282,14.24,13.76,174,2909,74.90,37.00,9.93,30,0.00,9.14,10.59,74,0.57,0.00,0,0.0,-5.51,28.06,0.00,0.88,-1.56
246361,14.36,13.76,174,2910,74.90,37.00,9.31,30,0.00,9.00,10.59,74,0.57,0.00,0,0.0,-5.66,28.06,0.00,0.88,-1.56
246437,14.59,13.76,174,2899,74.90,37.50,9.28,30,0.00,8.85,10.20,74,0.55,0.00,0,0.0,-5.95,26.51,0.00,0.88,-1.56
246517,14.59,13.76,174,2894,74.90,38.00,8.64,30,0.00,8.71,10.20,74,0.55,0.00,0,0.0,-5.95,26.82,0.00,0.88,-1.56
246593,14.70,13.76,174,2904,74.90,38.00,8.64,30,0.00,8.71,10.20,74,0.54,0.00,0,0.0,-6.09,26.51,0.00,0.88,-1.56
246671,14.70,13.84,174,2906,74.90,38.00,8.68,30,0.00,8.42,10.20,74,0.53,0.00,0,0.0,-6.24,25.78,0.00,0.86,-1.56
246749,14.70,13.76,174,2902,74.90,38.00,8.67,30,0.00,8.27,10.20,74,0.53,0.00,0,0.0,-6.38,25.67,0.00,0.86,-1.56
246826,14.70,13.84,174,2886,74.90,38.00,8.62,30,0.00,8.27,9.80,74,0.52,0.00,0,0.0,-6.53,24.99,0.00,0.86,-1.56
246904,14.81,13.76,174,2883,74.90,38.00,8.61,30,0.00,8.13,9.80,74,0.52,0.00,0,0.0,-6.67,25.18,0.00,0.86,-1.56
246982,14.81,13.76,174,2886,74.90,38.00,8.62,30,0.00,7.98,9.80,74,0.51,0.00,0,0.0,-6.67,24.60,0.00,0.86,-1.56
247060,14.81,13.76,174,2893,74.90,38.50,8.02,30,0.00,7.98,9.80,74,0.51,0.00,0,0.0,-6.67,24.32,0.00,0.86,-1.56
247137,14.81,13.76,174,2896,74.90,38.50,8.03,30,0.00,7.84,9.80,74,0.50,0.00,0,0.0,-6.82,24.32,0.00,0.86,-1.56
247215,14.81,13.84,174,2880,74.90,38.50,7.99,30,0.00,7.84,9.80,75,0.50,0.00,0,0.0,-6.82,24.22,0.00,0.86,-1.56
247293,14.70,13.76,174,2880,74.90,38.50,7.99,30,0.00,7.69,9.41,75,0.50,0.00,0,0.0,-6.96,24.13,0.00,0.86,-1.56
247370,14.81,13.76,174,2882,74.90,38.50,7.99,30,0.00,7.69,9.41,75,0.49,0.00,0,0.0,-6.96,23.84,0.00,0.86,-1.56
247449,14.81,13.76,174,2886,74.90,38.50,8.02,30,0.00,7.69,9.41,75,0.50,0.00,0,0.0,-6.96,23.46,0.00,0.86,-1.56
247526,14.81,13.76,174,2890,74.90,38.50,8.01,30,0.00,7.69,9.41,75,0.49,0.00,0,0.0,-6.96,23.74,0.00,0.86,-1.56
247604,14.81,13.76,174,2886,74.90,38.50,8.00,30,0.00,7.69,9.41,75,0.50,0.00,0,0.0,-6.96,23.55,0.00,0.86,-1.56
247682,14.81,13.76,174,2867,74.90,38.50,7.95,30,0.00,7.55,9.41,74,0.49,0.00,0,0.0,-6.96,23.55,0.00,0.86,-1.56
247758,14.81,13.76,174,2869,74.90,38.50,7.96,30,0.00,7.69,9.41,74,0.48,0.00,0,0.0,-7.11,23.46,0.00,0.86,-1.56
247837,14.81,13.84,174,2880,74.90,38.50,7.95,30,0.00,7.55,9.41,74,0.50,0.00,0,0.0,-7.11,23.65,0.00,0.86,-1.56
247914,14.93,13.76,174,2880,74.90,38.50,7.99,30,0.00,7.55,9.41,74,0.49,0.00,0,0.0,-7.11,23.74,0.00,0.86,-1.56
247993,14.81,13.84,174,2879,74.90,38.50,7.98,30,0.00,7.55,9.41,74,0.50,0.00,0,0.0,-7.11,23.84,0.00,0.86,-1.56
248070,14.70,13.76,174,2874,74.90,38.50,7.97,30,0.00,7.55,9.41,74,0.49,0.00,0,0.0,-7.11,23.46,0.00,0.86,-1.56
248147,14.59,13.84,174,2862,74.90,38.50,7.94,30,0.00,7.55,9.41,73,0.49,0.00,0,0.0,-7.11,23.36,0.00,0.86,-1.56
248225,14.59,13.76,174,2861,74.90,38.50,7.94,30,0.00,7.55,9.41,73,0.49,0.00,0,0.0,-7.11,23.65,0.00,0.86,-1.56
248303,14.70,13.76,174,2868,74.90,38.50,7.95,30,0.00,7.55,9.41,73,0.49,0.00,0,0.0,-7.11,23.36,0.00,0.86,-1.56
248381,14.81,13.76,174,2873,74.90,38.50,7.97,30,0.00,7.55,9.41,73,0.48,0.00,0,0.0,-7.11,23.18,0.00,0.86,-1.56
248461,14.81,13.76,174,2871,74.90,38.50,7.96,30,0.00,7.55,9.41,73,0.49,0.00,0,0.0,-7.11,23.74,0.00,0.86,-1.56
248536,14.81,13.84,174,2861,74.90,38.50,7.94,30,0.00,7.55,9.41,73,0.49,0.00,0,0.0,-7.11,23.36,0.00,0.86,-1.56
248614,14.81,13.76,174,2848,74.90,38.50,7.90,30,0.00,7.55,9.41,73,0.49,0.00,0,0.0,-7.25,23.55,0.00,0.86,-1.56
248692,14.70,13.76,174,2849,74.90,38.50,7.91,30,0.00,7.40,9.41,73,0.49,0.00,0,0.0,-7.11,23.55,0.00,0.86,-1.56
248769,14.70,13.76,174,2850,74.90,38.50,7.91,30,0.00,7.55,9.41,73,0.50,0.00,0,0.0,-7.11,23.55,0.00,0.86,-1.56
248846,14.70,13.76,174,2854,74.90,38.50,7.91,30,0.00,7.55,9.41,73,0.49,0.00,0,0.0,-7.11,23.55,0.00,0.86,-1.56
248924,14.70,13.84,174,2862,74.90,38.50,7.94,30,0.00,7.55,9.41,73,0.49,0.00,0,0.0,-7.11,23.36,0.00,0.86,-1.56
249002,14.70,13.68,174,2857,74.90,38.50,7.92,30,0.00,7.55,9.41,73,0.49,0.00,0,0.0,-7.25,23.27,0.00,0.86,-1.56
249078,14.70,13.68,174,2850,74.90,38.50,7.93,30,0.00,7.40,9.41,73,0.49,0.00,0,0.0,-7.11,23.18,0.00,0.86,-1.56
249157,14.81,13.76,174,2840,74.90,38.50,7.87,31,0.00,7.40,9.41,73,0.50,0.00,0,0.0,-7.25,23.36,0.00,0.86,-1.56
249233,14.70,13.76,174,2842,74.90,38.50,7.88,31,0.00,7.55,9.41,73,0.50,0.00,0,0.0,-7.11,23.27,0.00,0.86,-1.56
249311,14.70,13.76,174,2840,74.90,38.50,7.87,31,0.00,7.55,9.41,73,0.50,0.00,0,0.0,-7.11,23.36,0.00,0.86,-1.56
249389,14.59,13.76,174,2838,74.90,38.00,7.87,31,0.00,7.40,9.41,73,0.49,0.00,0,0.0,-7.11,23.36,0.00,0.86,-1.56
249467,14.70,13.76,174,2854,74.90,38.50,7.91,31,0.00,7.55,9.41,73,0.49,0.00,0,0.0,-7.25,23.27,0.00,0.86,-1.56
